question_en,file_name,vote_id,summary,similarity_score,match_id
Q7 At which level should decisions about EU regional policy projects primarily be taken? | Base: All,,127030,"The European Parliament adopted by 459 votes to 62, with 163 abstentions, a resolution on human rights and democracy in the world and the European Union's policy on the matter - annual report 2019.
Members called for policies in support of human rights, democracy, the rule of law and the fight against impunity to be mainstreamed into all other EU policies with an external dimension, such as development, migration, security, the fight against terrorism, women's rights, gender equality, enlargement and trade.
With regard to EU action at the multilateral level, the resolution stressed the importance of:
- developing an explicit strategy to counter the increasing withdrawal and retreat of states from the international human rights framework;…",0.5304350852966309,2910d066092b2edd5338e04f53c0eb1c53a37554fedf738af46632395621c47b
Q7 At which level should decisions about EU regional policy projects primarily be taken? | Base: All,,111134,"The European Parliament adopted by 454 votes to 148, with 102 abstentions, a resolution on the implementation of the common foreign and security policy (CFSP) - annual report.
In a context where the EU’s strategic environment is deteriorating, Parliament stressed that no single Member State is capable on its own of tackling any of the challenges facing the European continent today: armed conflicts on the eastern and southern borders of the European continent, terrorism - and in particular jihadism, cyber-attacks, foreign interference in European electoral processes, challenges to arms non-proliferation agreements, an increase in forced displacements and uncontrolled migration flows, tensions over Member States' energy supplies and climate…",0.5303523540496826,3f6aa82c319d19141a6163c092eccd36d7378629c4c734e2342c2bcf7a6d2e40
SD19a.3. To what extent do you agree or disagree with each of the following statements.  :-(OUR COUNTRY)’s voice counts in the EU,,111153,"The European Parliament adopted by 496 votes to 113, with 103 abstentions, a resolution on human rights and democracy in the world and the EU's policy on the matter - annual report 2018.
Members expressed deep concern about the attacks on democracy and the rule of law worldwide in 2018, reflecting the rise of authoritarianism as a political project, embodying disregard for human rights, repression of dissent, politicisation of justice and elections, shrinking space for civil society and limitations on freedom of assembly and expression. They stressed the need to ensure full respect for, and adherence to, the principle that human rights are universal, while regretting that a number of countries have still not put in place a moratorium on the…",0.529638409614563,8ce121d94287b49b3b8ce19c6985df60e211341cbc26d9d08ef1b14730ade0b6
Q6A_3 EU regional policy can invest in many different domains. Which of the following examples do you consider among the more important or less important for your city or region? Renewable and clean energy | Base: All,,124866,"All member states should be more ecologically and economically competitive
Do no significant harm’ principle should guide how investments are made
Public and private investments must complement each other to bridge green investment gap",0.5292211174964905,8d1e962ad6d504edc7e07f1c2ced6677ad787147f03a1f427bdc0f534a6d7d8d
QA22.2 Please tell me whether you agree or disagree with each of the following statements about agriculture and climate change? (ONE ANSWER ONLY):-EU farmers need to change the way they work in order to fight climate change even if that means that EU agriculture will be less competitive,,126261,"The European Parliament adopted by 550 votes to 80, with 59 abstentions, a resolution on the EU strategy on adaptation to climate change.
According to estimates by the European Environment Agency (EEA), extreme weather and climate events accounted for EUR 426 billion in monetary terms in the EU-28 over the period 1980-2017. Damage costs from climate change are expected to be high, even if the Paris Agreement is implemented. Only an ambitious global mitigation policy can significantly reduce climate change and its consequences.
The resolution called for a improved focus and increased attention to adaptation in its new strategy. The strategy should be an integral part of the European Green Deal and an opportunity for the EU to take the global…",0.5292143225669861,6e148f9a6e320e0478326b383dcd7bf6d6f0a68cb40d84fac2c892d1b1daac81
QA25.1 To what extent do you agree or disagree with the following statements regarding the fact that the lead candidates chosen by the European political families could become the President of the European Commission (according to the European election results):-It would represent significant progress for democracy within the EU,,134945,"The European Parliament adopted by 537 votes to 125, with 33 abstentions, a resolution on citizens' dialogues and citizens' participation in EU decision-making.
The results of the 2019 European elections sent a positive signal that European citizens are increasingly interested in developments at EU level and that they see EU legislation as having an impact on their daily lives. The overall turnout in 2019 was 50.6%, the highest since the 1994 elections. According to the June 2020 Civic Engagement Eurobarometer, 55% of respondents consider voting in European elections to be the most effective way to ensure that voices are heard by decision-makers at EU level.
Parliament stressed the need to reflect on how to make the EU more effective in…",0.5280793309211731,dbb7751251a6726bac8885e818eb1eacb770046512cfc51636170d2fcad708a3
Q12_4 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? Heroin | Base: All,,108840,"The European Parliament adopted by 402 votes to 222, with 39 abstentions, a resolution on Commission Implementing Regulation (EU) 2019/707 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances alphacypermethrin, beflubutamid, benalaxyl, benthiavalicarb, bifenazate, boscalid, bromoxynil, captan, cyazofamid, desmedipham, dimethoate, dimethomorph, diuron, ethephon, etoxazole, famoxadone, fenamiphos, flumioxazine, fluoxastrobin, folpet, foramsulfuron, formetanate, metalaxyl-m, methiocarb, metribuzin, milbemectin, Paecilomyces lilacinus strain 251, phenmedipham, phosmet, pirimiphos-methyl, propamocarb, prothioconazole, s-metolachlor and tebuconazole…",0.5278817415237427,10125d1750b1a6a820ec02d74464d5531ce1ec018d76ed07ea9f29f2b420846d
"QA32.2 How effective or not do you think that each of the following measures decided by the European Union is, to respond to the economic effects of the Coronavirus pandemic?:-EU financial support to keep people in jobs.",,125484,"The European Parliament adopted by 593 votes to 50, with 50 abstentions, a resolution on the EU Trade Policy Review.
Following the COVID-19 outbreak in 2020 global supply chains and production lines have been disrupted, bringing to the fore the fact that the EU is dependent on non-EU sources, especially for some strategic sectors such as the medical and the pharmaceutical sectors. According to the resolution, the EU was already lagging behind other economies in terms of competitiveness before the pandemic. The disruption to international trade resulting from the COVID-19 pandemic has now exacerbated already significant economic losses.
The EU’s trade policy review is taking place at a time when globally many politically-steered actions are…",0.5278757214546204,941a9a53ec744c6c0fc5d19e0c1be7e4f0bf391bd2c4ea941b50de202c92375c
"Q8 A digital euro would be an electronic form of money, issued by the European Central Bank. It would be used alongside traditional coins and banknotes, and other electronic means of payment,  and it would be accessible to all citizens and firms. Have you heard that discussions are taking place about the possible introduction of a digital euro? | Base: All",,131775,"The European Parliament adopted by 571 votes to 17, with 105 abstentions, a resolution on shaping the digital future of Europe: removing barriers to the functioning of the digital single market and improving the use of AI for European consumers.
The use of artificial intelligence (AI) brings many benefits but also risks and raises concerns about the ethics, scope and transparency of the collection, use and dissemination of personal data. There is a need to strengthen public trust in AI by providing for respect of fundamental rights, consumer protection, data protection and data security as a default, as well as by encouraging innovation in Europe.
Members believe that the EU's digital policy should create the foundations for Europe's public…",0.5277519822120667,ebdc412533f52c73a9b29d67004ad18da8118f621fc58d0dc487b3a5c1d9a20f
"QA7 Would you personally be willing to take part, as a citizen, in the activities of the Conference on the Future of Europe?",,111599,"Thematic Agoras to involve citizens of all backgrounds from across Europe
Trigger EU reform in a bottom-up, transparent, inclusive, participatory and well-balanced approach
Allow for treaty change and establish permanent mechanism for citizen participation",0.5271979570388794,fbf475b1142cf6cbc922b5bf841e8061b5a1f9af346b0cebfee50ae3faa4b01c
QA5.1 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Ensuring a fair standard of living for farmers,,110249,"The European Parliament adopted by 459 votes to 145 with 66 abstentions, a non-legislative resolution on the draft Council decision on the draft Council decision on the conclusion of the Agreement between the United States of America and the European Union on the allocation to the United States of a share in the tariff rate quota for high quality beef referred to in the revised memorandum of understanding regarding the importation of beef from animals not treated with certain growth-promoting hormones and increased duties applied by the United States to certain products of the European Union (2014).
Parliament welcomed this agreement with the US on the allocation of a share in the TRQ for high-quality beef as a solution to a longstanding…",0.526845395565033,e2d523dead58f3348f935c057aceea02b907991643679637a941008c22a81bb2
Q7 At which level should decisions about EU regional policy projects primarily be taken? | Base: All,,135573,"Proposals part of new future-proof EU health security framework
Call for reinforced cooperation between EU bodies and their national and international counterparts, as well as between border regions
More transparency needed in EU procurement and purchase agreements",0.5268290042877197,2e33fad7810473b7137a18ac296a2068165aaa155beb19942b5bbc744fc8e2a7
QA29 Which of the following statements regarding the European Union is closest to your opinion?,,134350,"The European Parliament adopted by 620 votes to 20, with 51 abstentions, a resolution on European Union regulatory fitness and subsidiarity and proportionality - report on Better Law Making covering the years 2017, 2018 and 2019.
The report recalled the importance that the principle of subsidiarity as enshrined in Article 5 of the TEU, according to which decisions must be taken at the most appropriate policy level and as closely as possible to citizens and businesses, is constantly respected and that action at EU level is justified in the light of the possibilities available at national, regional or local level, while respecting the following three fundamental processes: retrospective assessment, impact assessment and consultation of…",0.5266827344894409,99e5493ecd8660e6b5af2dde1bca3876e9b02d30a7c218bcfcaf9ba70ccc4cec
QA9.3. To what extent do you agree or disagree with each of the following statements?:-  More decisions should be taken at EU level,,127030,"The European Parliament adopted by 459 votes to 62, with 163 abstentions, a resolution on human rights and democracy in the world and the European Union's policy on the matter - annual report 2019.
Members called for policies in support of human rights, democracy, the rule of law and the fight against impunity to be mainstreamed into all other EU policies with an external dimension, such as development, migration, security, the fight against terrorism, women's rights, gender equality, enlargement and trade.
With regard to EU action at the multilateral level, the resolution stressed the importance of:
- developing an explicit strategy to counter the increasing withdrawal and retreat of states from the international human rights framework;…",0.5266480445861816,b207e074fdfcf467d18d243191c7a0c672fb4e0deae5587bd68a065a238cb7a7
"QC2.3. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You would like to know more about your rights as a citizen of the EU",,111153,"The European Parliament adopted by 496 votes to 113, with 103 abstentions, a resolution on human rights and democracy in the world and the EU's policy on the matter - annual report 2018.
Members expressed deep concern about the attacks on democracy and the rule of law worldwide in 2018, reflecting the rise of authoritarianism as a political project, embodying disregard for human rights, repression of dissent, politicisation of justice and elections, shrinking space for civil society and limitations on freedom of assembly and expression. They stressed the need to ensure full respect for, and adherence to, the principle that human rights are universal, while regretting that a number of countries have still not put in place a moratorium on the…",0.5265661478042603,ea5701d9bd6bb5fcecbbff06f59d5b2c861772bd61d1cce46d0d7d5eb08422b4
QA29 Which of the following statements regarding the European Union is closest to your opinion?,,112601,"The European Parliament adopted by 543 votes to 39, with 69 abstentions, a resolution on the proposed mandate for negotiations for a new partnership with the United Kingdom of Great Britain and Northern Ireland.
The resolution was tabled by the EPP, S&D, Renew, Greens/EFA and GUE/NGL groups.
Parliament underlined its determination to establish as close a relationship as possible with the United Kingdom, a relationship which should, however, be different from the one enjoyed by the United Kingdom as a Member State of the Union, and which should be based on the following principles:
- a third country must not have the same rights and benefits as a Member State of the EU, or a member of the European Free Trade Association (EFTA) or European…",0.5263336896896362,be3233ceb09c4b6a24461cb123b72313697ef41ccb73f5df671f53d1357a273b
"QE2.1. The EU has taken a series of actions as a response to Russia's invasion of Ukraine. To what extent you agree or disagree with each of these actions taken. :-Imposing economic sanctions on Russian government, companies and individuals",,123171,"EU sanctions must include Aliaksandr Lukashenka, who is not the legitimate president
Violence in Belarus must end
New, free and fair elections must be held under international supervision
Sviatlana Tsikhanouskaya’s Coordination Council is the legitimate representative of the people",0.5262800455093384,be1cab0433f7bf5ea2157f3d2450eb9b042ee7446ed0b4fa3aa76abb9d189e9e
"QB1.2. To what extent do you agree or disagree with each of the following statements. :-All EU Member States should respect the core values of the EU, such as fundamental rights, rule of law and democracy",,127030,"The European Parliament adopted by 459 votes to 62, with 163 abstentions, a resolution on human rights and democracy in the world and the European Union's policy on the matter - annual report 2019.
Members called for policies in support of human rights, democracy, the rule of law and the fight against impunity to be mainstreamed into all other EU policies with an external dimension, such as development, migration, security, the fight against terrorism, women's rights, gender equality, enlargement and trade.
With regard to EU action at the multilateral level, the resolution stressed the importance of:
- developing an explicit strategy to counter the increasing withdrawal and retreat of states from the international human rights framework;…",0.5262365937232971,291374d91839b10a607fc36be0a78759f1919455cdc4b93af6f4d4ffcbd89a70
Q12_1 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? Cannabis | Base: All,,133730,"The European Parliament adopted by 434 votes to 230, with 27 abstentions, a resolution objecting to Commission Implementing Regulation (EU) 2021/745 of 6 May 2021 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances.
Flumioxazine was included in Annex I to Council Directive 91/414/EEC on 1 January 2003 by Commission Directive 2002/81/EC and was deemed to be approved by Regulation (EC) No 1107/2009.
A procedure to renew the approval of flumioxazine under Commission Implementing Regulation (EU) No 844/2012(8) has been ongoing since 2010.  The approval period for the active substance flumioxazine has already been extended by five years and subsequently by one year every year…",0.5260834097862244,408f3dd61bcbdce1503a6a64df7d2a0a6e9948ca69b4b615edecd75345a583d7
"QA13. Would you say that you are very optimistic, fairly optimistic, fairly pessimistic or very pessimistic about the future of the EU?",,111134,"The European Parliament adopted by 454 votes to 148, with 102 abstentions, a resolution on the implementation of the common foreign and security policy (CFSP) - annual report.
In a context where the EU’s strategic environment is deteriorating, Parliament stressed that no single Member State is capable on its own of tackling any of the challenges facing the European continent today: armed conflicts on the eastern and southern borders of the European continent, terrorism - and in particular jihadism, cyber-attacks, foreign interference in European electoral processes, challenges to arms non-proliferation agreements, an increase in forced displacements and uncontrolled migration flows, tensions over Member States' energy supplies and climate…",0.5253727436065674,a5d773eec75e89f67b24f1be7721d66058e9c55ff1828bce52f93d4a84f272a3
"QD2.3. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You would like to know more about your rights as a citizen of the EU",,111546,"Concerns about the UK EU Settlement Scheme and the set-up of the independent authority
Freedom of movement, the length of the transition period and limiting the damage to EU and UK citizens’ lives at the heart of the debate",0.5245837569236755,094a55933d20d3f36226787a6aa87d52fd455c4e783fa2d73e9a09712577ce57
QA5. What do you think are the two most important issues facing the EU at the moment? (MAX. 2 ANSWERS) ,,118191,"The European Parliament adopted by 521 votes to 152, with 21 abstentions, a resolution on the establishment of an EU Mechanism on Democracy, the Rule of Law and Fundamental Rights.
Members recalled that the last decade has been marked by blatant attacks on the Union's values. The rights of vulnerable groups, such as women, people with disabilities, Roma, LGBTI people and the elderly, as well as minority rights are still not fully respected in some Member States.
In the face of an unprecedented and growing crisis regarding its founding values, which threatens the long-term survival of the EU as a democratic peace project, Parliament expressed its deep concern about the rise and entrenchment of autocratic and illiberal tendencies, which are…",0.5242255926132202,1478bbfb86d36ef08827fe0ead139030dfa97278bfc3df8462ac40aca197dbbf
QA5. What do you think are the two most important issues facing the EU at the moment? (MAX. 2 ANSWERS),,118191,"The European Parliament adopted by 521 votes to 152, with 21 abstentions, a resolution on the establishment of an EU Mechanism on Democracy, the Rule of Law and Fundamental Rights.
Members recalled that the last decade has been marked by blatant attacks on the Union's values. The rights of vulnerable groups, such as women, people with disabilities, Roma, LGBTI people and the elderly, as well as minority rights are still not fully respected in some Member States.
In the face of an unprecedented and growing crisis regarding its founding values, which threatens the long-term survival of the EU as a democratic peace project, Parliament expressed its deep concern about the rise and entrenchment of autocratic and illiberal tendencies, which are…",0.5242255926132202,20833cd29b2a73a31291b70c41c3a3b0df434028ca689cdb3c20fdc9ba23bb22
"QA17.5 For each of these values, please tell me if they are best embodied by the EU, by other countries (or groups of countries) in the world or by both?:-Freedom of opinion",,127030,"The European Parliament adopted by 459 votes to 62, with 163 abstentions, a resolution on human rights and democracy in the world and the European Union's policy on the matter - annual report 2019.
Members called for policies in support of human rights, democracy, the rule of law and the fight against impunity to be mainstreamed into all other EU policies with an external dimension, such as development, migration, security, the fight against terrorism, women's rights, gender equality, enlargement and trade.
With regard to EU action at the multilateral level, the resolution stressed the importance of:
- developing an explicit strategy to counter the increasing withdrawal and retreat of states from the international human rights framework;…",0.5239891409873962,1f14431093621287a9c1fdbd3af598e3fe4feacf3d47ad3aedcb66f49b569056
QA5.5 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Ensuring a sustainable way to produce food,,109166,"The European Parliament adopted by 533 votes to 67, with 100 abstentions, a resolution objecting to the draft Commission regulation amending Regulation (EU) No 546/2011 as regards the assessment of the impact of plant protection products on honeybees.
The objective of the European Commission's draft proposal was to introduce into European law the 2013 European Food Safety Authority (EFSA) guidelines to reduce the use of pesticides harmful to bees. In 2013, EFSA updated the risk assessment methodology accordingly, inter alia taking into account chronic effects on bees as well as adverse effects on bumblebees and solitary bees.
Parliament considered it unacceptable that Member States oppose the full implementation of the 2013 EFSA bee guidance…",0.523023784160614,fdbd14143eee14f4ddfed15c322032249badf31612343d8e214036e5e55f8886
QA5.5 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Ensuring a sustainable way to produce food,,110249,"The European Parliament adopted by 459 votes to 145 with 66 abstentions, a non-legislative resolution on the draft Council decision on the draft Council decision on the conclusion of the Agreement between the United States of America and the European Union on the allocation to the United States of a share in the tariff rate quota for high quality beef referred to in the revised memorandum of understanding regarding the importation of beef from animals not treated with certain growth-promoting hormones and increased duties applied by the United States to certain products of the European Union (2014).
Parliament welcomed this agreement with the US on the allocation of a share in the TRQ for high-quality beef as a solution to a longstanding…",0.52237468957901,968f4b4108e4620d08a346639a272bf96c1550e9dc211ed822a71602c1fca0fe
QA16.3 Do you agree or disagree with each of the following statements about the European Union and trade barriers to imports of agricultural products? (ONE ANSWER ONLY):-Agricultural imports from any origin should only enter the EU if their production has complied with the EU’s environmental and animal welfare standards (M),,134346,"The European Parliament adopted by 687 votes to 2, with 2 abstentions, amendments to the proposal for a regulation of the European Parliament and of the Council amending Regulation (EU) 2017/625 as regards official controls on animals and products of animal origin exported from third countries to the Union to ensure compliance with the prohibition of certain uses of antimicrobials.
The matter has been referred back to the committee responsible for inter-institutional negotiations.
The proposal under discussion is to amend the Regulation on official controls to cover verification of compliance with the rules on the prudent use of antimicrobials, which is the only effective way of ensuring that imports of animals and animal products from third…",0.5218107104301453,8361252a60e9a4cd89f5cebbaf00c4834a79722a9ee6de663d5c7ef578630581
Q1 When would you like to get vaccinated against COVID-19 (coronavirus)? | Base: All,,130848,"The European Parliament adopted by 616 votes to 29, with 45 abstentions, a resolution on the accessibility and affordability of COVID testing.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA, ECR, The Left groups.
The resolution highlighted that effective testing is considered as a decisive tool to contain the spread of SARS-CoV-2 and its variants of concern, detect infections and limit isolation and quarantine measures, and will continue to play a key role in facilitating the free movement of people and to ensure cross-border transport and cross-border provision of services during the pandemic.
The accessibility and affordability of these tests differs greatly between the Member States, especially when it comes to…",0.5217218399047852,2018b774e47640857ef13598312abec7c74032004c3e14ff7ad26f22b2d90ecd
QA12.3. To what extent do you agree or disagree with each of the following statements? :-More decisions should be taken at EU level,,127030,"The European Parliament adopted by 459 votes to 62, with 163 abstentions, a resolution on human rights and democracy in the world and the European Union's policy on the matter - annual report 2019.
Members called for policies in support of human rights, democracy, the rule of law and the fight against impunity to be mainstreamed into all other EU policies with an external dimension, such as development, migration, security, the fight against terrorism, women's rights, gender equality, enlargement and trade.
With regard to EU action at the multilateral level, the resolution stressed the importance of:
- developing an explicit strategy to counter the increasing withdrawal and retreat of states from the international human rights framework;…",0.5215690732002258,d33429baa83e20b1c247809f96c71940a98e7998d62a37a420f319e429e9cfe9
"QE3.11. Please tell to what extent you agree or disagree with each of the following statements. :-Increasing energy efficiency of buildings, transport, and goods will make us less dependent on energy producers outside the EU",,117269,"The European Parliament adopted by 526 votes to 77, with 94 abstentions, a resolution on maximising the energy efficiency potential of the EU building stock.
Buildings account for approximately 40% of the EU's energy consumption and 36% of its CO2 emissions. A major ‘renovation wave’ is of major importance to achieve the EU's goal of achieving zero net greenhouse gas emissions by 2050.
Rising renovation rates of almost 3% and the renovation of 210 million existing buildings could create up to 2 million jobs in the construction sector, which accounts for around 9% of EU GDP and is an important part of the EU's recovery strategy from the COVID-19 crisis.
Parliament underlined the role that energy districts and communities, as well as other…",0.5212554335594177,6550de23986a59afb821c0e17123811446c4fe192c6b3fb618b48f2760cccc12
"QA17.6 For each of these values, please tell me if they are best embodied by the EU, by other countries (or groups of countries) in the world or by both?:-Tolerance and openness to others",,118191,"The European Parliament adopted by 521 votes to 152, with 21 abstentions, a resolution on the establishment of an EU Mechanism on Democracy, the Rule of Law and Fundamental Rights.
Members recalled that the last decade has been marked by blatant attacks on the Union's values. The rights of vulnerable groups, such as women, people with disabilities, Roma, LGBTI people and the elderly, as well as minority rights are still not fully respected in some Member States.
In the face of an unprecedented and growing crisis regarding its founding values, which threatens the long-term survival of the EU as a democratic peace project, Parliament expressed its deep concern about the rise and entrenchment of autocratic and illiberal tendencies, which are…",0.5212140679359436,c2bd3bf23d5be4955d8223743d809d16583ff9ff1413c864f9ec1783cef4b76b
"QB6.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common foreign policy of the Member States of the EU",,111134,"The European Parliament adopted by 454 votes to 148, with 102 abstentions, a resolution on the implementation of the common foreign and security policy (CFSP) - annual report.
In a context where the EU’s strategic environment is deteriorating, Parliament stressed that no single Member State is capable on its own of tackling any of the challenges facing the European continent today: armed conflicts on the eastern and southern borders of the European continent, terrorism - and in particular jihadism, cyber-attacks, foreign interference in European electoral processes, challenges to arms non-proliferation agreements, an increase in forced displacements and uncontrolled migration flows, tensions over Member States' energy supplies and climate…",0.5211775302886963,123cc67a555429248c1d0b5fbdbbb085cf2d428b5546fd37aaf71b7776f9dc7b
"QC4. In your opinion, among the following subjects, which are those that most create a feeling of community among EU citizens? (MAX. 3 ANSWERS)",,118191,"The European Parliament adopted by 521 votes to 152, with 21 abstentions, a resolution on the establishment of an EU Mechanism on Democracy, the Rule of Law and Fundamental Rights.
Members recalled that the last decade has been marked by blatant attacks on the Union's values. The rights of vulnerable groups, such as women, people with disabilities, Roma, LGBTI people and the elderly, as well as minority rights are still not fully respected in some Member States.
In the face of an unprecedented and growing crisis regarding its founding values, which threatens the long-term survival of the EU as a democratic peace project, Parliament expressed its deep concern about the rise and entrenchment of autocratic and illiberal tendencies, which are…",0.5206219553947449,c736f6567b16c2cb08fd0d4c11a2c02a332b1510ce6a8a5233b54413bf5f0b45
"QA32.4 How effective or not do you think that each of the following measures decided by the European Union is, to respond to the economic effects of the Coronavirus pandemic?:-Public subsidies to companies that face difficulties.",,127028,"The European Parliament adopted by 340 votes to 100, 245 abstentions, a resolution on the implementation of the Common Foreign and Security Policy – annual report 2020.
Parliament stressed that the COVID-19 pandemic is a wake-up call for the need for a stronger, more autonomous, more united and assertive foreign and security policy. If the EU wants to play a leading role on the international scene, it should defend and develop a rules based international order which guarantees multilateralism, democracy and human rights, and to promote its values and interests more decisively worldwide. To achieve this, the EU first has to successfully assist its partners in the immediate neighbourhood…",0.5206054449081421,b73131eb8f18fca63a8ab553f272e1e613cf3c9f17440884a45c2638eca6570b
Q7 At which level should decisions about EU regional policy projects primarily be taken? | Base: All,,125367,"Call on the Commission to come up with a revised industrial strategy
New strategy should include a post-COVID-19 recovery phase
Digital and environmental transitions must be addressed
Call to strengthen the EU’s industrial sovereignty and strategic autonomy",0.5205121636390686,5a3468a96d940e27bc364c3d7cdb56bc46d64e291e9593c429250bb90f5879a0
QA5.4 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Securing a stable supply of food in the EU,,109166,"The European Parliament adopted by 533 votes to 67, with 100 abstentions, a resolution objecting to the draft Commission regulation amending Regulation (EU) No 546/2011 as regards the assessment of the impact of plant protection products on honeybees.
The objective of the European Commission's draft proposal was to introduce into European law the 2013 European Food Safety Authority (EFSA) guidelines to reduce the use of pesticides harmful to bees. In 2013, EFSA updated the risk assessment methodology accordingly, inter alia taking into account chronic effects on bees as well as adverse effects on bumblebees and solitary bees.
Parliament considered it unacceptable that Member States oppose the full implementation of the 2013 EFSA bee guidance…",0.5203980803489685,2e005018975a9463450cdead41d13bb2f4865a8b11140386a1bed1e5288612b9
"QA10T In your opinion, what are the main assets of the EU? Firstly? And then?",,134347,"Erosion of EU values jeopardises the European Union as a whole
Commission’s approach welcomed, but needs various improvements
Need for a comprehensive mechanism with specific recommendations for future annual reports",0.5202978849411011,2314c14a8d3969eb4a5fdeb41b9b7c2233e71d2761a7a1f27aa3cf5bd9b0bf13
"QA19.4 In your opinion, at what level can we deal with each of the following areas most efficiently?:-Energy policy",,131710,"The European Parliament adopted by 542 votes to 111, with 42 abstentions, on a European strategy for energy system integration.
Members endorsed the direction set out by the Commission in its communication on a strategy for energy system integration, namely a prioritisation of energy efficiency and savings, decarbonisation of end-uses through direct electrification, and renewable and low-carbon fuels for applications where there is no other choice.
Recalling that the energy transition will require between EUR 520 and EUR 575 billion of annual investment in infrastructure and renewable energy deployment, Parliament called for a coherent long-term approach in a spirit of solidarity and cooperation, as well as a stable regulatory framework for…",0.5200343728065491,70ddc7e5c61610392c42b708385df3652fc2cc8e0c4f9e351bbc3dabfc8928db
Q8 Here is a list of various possible information campaign actions on the euro changeover. Could you tell me for each of them whether you would find it essential? [MULTIPLE ANSWERS] | Base: All,,134347,"Erosion of EU values jeopardises the European Union as a whole
Commission’s approach welcomed, but needs various improvements
Need for a comprehensive mechanism with specific recommendations for future annual reports",0.5198140144348145,6020bec9e4c764b34c4f8e0ba71482a5d8c9f97603c4f76b2f859979a9ba7820
QA5.4 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Securing a stable supply of food in the EU,,110249,"The European Parliament adopted by 459 votes to 145 with 66 abstentions, a non-legislative resolution on the draft Council decision on the draft Council decision on the conclusion of the Agreement between the United States of America and the European Union on the allocation to the United States of a share in the tariff rate quota for high quality beef referred to in the revised memorandum of understanding regarding the importation of beef from animals not treated with certain growth-promoting hormones and increased duties applied by the United States to certain products of the European Union (2014).
Parliament welcomed this agreement with the US on the allocation of a share in the TRQ for high-quality beef as a solution to a longstanding…",0.5196674466133118,94692295d919da82064c22b1b4e66e77c67237a9e07b2379d1babcb8bc7b7695
QA4.1 Please tell me to what extent you agree or disagree with each of the following statements.:-EU citizens' voice should be more taken into account for decisions relating to the future of Europe,,111153,"The European Parliament adopted by 496 votes to 113, with 103 abstentions, a resolution on human rights and democracy in the world and the EU's policy on the matter - annual report 2018.
Members expressed deep concern about the attacks on democracy and the rule of law worldwide in 2018, reflecting the rise of authoritarianism as a political project, embodying disregard for human rights, repression of dissent, politicisation of justice and elections, shrinking space for civil society and limitations on freedom of assembly and expression. They stressed the need to ensure full respect for, and adherence to, the principle that human rights are universal, while regretting that a number of countries have still not put in place a moratorium on the…",0.5196618437767029,6d5fb2b39cde9ecda483163f97fc71245376ce48d90d951047aca856877362ce
QE2.3. The EU has taken a series of actions as a response to Russia's invasion of Ukraine. To what extent you agree or disagree with each of these actions taken. :-Financing the purchase and supply of military equipment to Ukraine,,130845,"Price for Russian invasion of Ukraine would be severe
Full support for Czechia in diplomatic row with Russia
Russian authorities and President Putin fully responsible for fate of Alexei Navalny",0.5195817351341248,33f603ad9915051489c9ff21af668ec37e97c238a08a6bc6e0b9428dc1ddd482
QA5.3 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Ensuring reasonable food prices for consumers,,109166,"The European Parliament adopted by 533 votes to 67, with 100 abstentions, a resolution objecting to the draft Commission regulation amending Regulation (EU) No 546/2011 as regards the assessment of the impact of plant protection products on honeybees.
The objective of the European Commission's draft proposal was to introduce into European law the 2013 European Food Safety Authority (EFSA) guidelines to reduce the use of pesticides harmful to bees. In 2013, EFSA updated the risk assessment methodology accordingly, inter alia taking into account chronic effects on bees as well as adverse effects on bumblebees and solitary bees.
Parliament considered it unacceptable that Member States oppose the full implementation of the 2013 EFSA bee guidance…",0.5193712711334229,5f87ebd13bfa7a21fd40e4d5683b715900ae1d16d508d0351b51e191ce06574a
QA8T How would you like to contribute to the activities of the Conference on the Future of Europe? Firstly? And then?,,111599,"Thematic Agoras to involve citizens of all backgrounds from across Europe
Trigger EU reform in a bottom-up, transparent, inclusive, participatory and well-balanced approach
Allow for treaty change and establish permanent mechanism for citizen participation",0.5192310214042664,25c3f53a41b26de37b0f267b24bf6640fd88c423d2ecc12f09d2503cc8751c2c
