question_index,question_text,file_name,vote_id,vote_summary,similarity_score,question_id,match_id
Q4_5,Q4_5 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Tailor-made specifications for particular companies | Base: All,Lien_vers_fl_524_volume_B.xlsx,160064,"Trade deal sets out unique sanctionable commitments on climate and labour standards
EU geographical indications protected
Creates opportunities for EU firms to enter procurement market on equal footing with local businesses",0.5242836475372314,7613b5cebc3e450ad93e0bbcf3c928fff5fbf405afe39ad3bd734256c6a791fd,7613b5cebc3e450ad93e0bbcf3c928fff5fbf405afe39ad3bd734256c6a791fd_160064
Q4_5,Q4_5 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Tailor-made specifications for particular companies | Base: All,Lien_vers_fl_524_volume_B.xlsx,161196,"Trade deal sets out unique sanctionable commitments on climate and labour standards
EU geographical indications protected
Creates opportunities for EU firms to enter procurement market on equal footing with local businesses",0.5242836475372314,7613b5cebc3e450ad93e0bbcf3c928fff5fbf405afe39ad3bd734256c6a791fd,7613b5cebc3e450ad93e0bbcf3c928fff5fbf405afe39ad3bd734256c6a791fd_161196
Q2_4,Q2_4 How satisfied or dissatisfied are you with the way the following have reacted to the war in Ukraine? The United Nations,fl_506_volume_B.xlsx,178062,"The European Parliament adopted by 507 votes to 77, with 45 abstentions, a resolution on the human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians.
The text adopted in plenary was tabled by the EPP, S&D, ECR, Renew and Greens/EFA groups.
Parliament condemned Russia’s unprovoked, illegal and unjustified war of aggression against Ukraine and demanded that Russia immediately cease all military activities in Ukraine, fully withdraw from Ukraine’s internationally recognised territory, end forced deportations, release all detained and deported Ukrainians and compensate Ukraine and victims of war crimes…",0.5242574214935303,fd4d97e7a5bdc90cfafc176834fbd42ea8539fe49408c22e5dd1f21f3bf2f8ef,fd4d97e7a5bdc90cfafc176834fbd42ea8539fe49408c22e5dd1f21f3bf2f8ef_178062
QB1_8,"QB1.8. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.:-A common EU health policy",Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx,162319,"The European Parliament adopted by 578 votes to 39, with 15 abstentions, a resolution on non-communicable diseases (NCDs).
Members recalled that non-communicable diseases (NCDs) are diseases that are not passed from person to person. They cause 90 % of all deaths in the EU , account for 80 % of the health burden in EU countries and their prevalence continues to grow across the EU. Moreover, premature deaths as a result of cardiovascular diseases (CVDs), cancers, diabetes and chronic respiratory diseases account for 68 % of all premature deaths in Europe. NCDs account for the largest share of Member States’ healthcare expenditures, resulting in an estimated cost of EUR 115 billion, or 0.8 % of GDP annually…",0.5242335200309753,8eab5ca6bb63c8a8737dda75fbfaea5c8f3cb856f675bbdfd7f947566a17c55d,8eab5ca6bb63c8a8737dda75fbfaea5c8f3cb856f675bbdfd7f947566a17c55d_162319
QE3_3,"QE3.3. Please tell to what extent you agree or disagree with each of the following statements. :-By standing against Russia’s invasion of Ukraine, the EU is defending European values",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx,143652,"The European Parliament adopted by 356 votes to 159, with 114 abstentions, a resolution on the EEAS’s Climate Change and Defence Roadmap.
Russia's war of aggression against Ukraine poses an unprecedented threat to the European security order and puts pressure on all sectors of the Union and its Member States. Climate change remains at the heart of the peace and security agenda, as it is seen as the 'threat multiplier' , responsible for increasing social, economic and environmental risks that can fuel unrest as well as lead to violent conflict.
Parliament stressed the need to learn lessons from the changed security situation in Europe resulting from the Russian war of aggression against Ukraine and to speed up military capability development…",0.5242312550544739,fc24e26cbdab10da3a878ee6d98bb4c9cf9721cabfb6e96d867a47c579922dc7,fc24e26cbdab10da3a878ee6d98bb4c9cf9721cabfb6e96d867a47c579922dc7_143652
T73,QA13.1 Please tell me to what extent you agree or disagree with each of the following statements.:-I understand how the EU works,eb_93_volume_B.xlsx,160105,"The European Parliament adopted by 430 votes to 172, with 29 abstentions, a resolution on the implementation of the principle of primacy of EU law.
Parliament reiterated that, by their accession to the EU, the Member States have adhered to the entire body of EU law, including the case-law of the CJEU, and to all the EU values and principles as referred to in Article 2 TEU, which they thus share and have undertaken to respect at all times. It recalled that this includes, inter alia, the principle of primacy , which is crucial for ensuring the consistent application of EU law throughout the Union and guaranteeing equality of EU citizens before the law.
Members recalled that the principles of primacy of EU law or that of the precedence of…",0.5241785049438477,c0be6ddb625e4ca028947dad213b0320afe0e9742b435f045fb59ea63210d3e3,c0be6ddb625e4ca028947dad213b0320afe0e9742b435f045fb59ea63210d3e3_160105
SD19a_3,SD19a.3. To what extent do you agree or disagree with each of the following statements. :-The EU's voice counts in the world,Lien_vers_eb98_volume_B.xlsx,183397,"The European Parliament adopted by 392 votes to 179, with 83 abstentions, a resolution on the implementation of the common foreign and security policy - annual report 2025.
In an increasingly unstable international environment, Members asserted that, to remain influential on the international stage, the EU needs to pursue a determined, disciplined, and firm foreign policy that serves its own strategic objectives and continue to defend its interests worldwide. The EU's external action should be guided by the values ​​and principles that inspired its creation and development, particularly in the areas of democracy, the rule of law, and the universality and indivisibility of human rights and fundamental freedoms…",0.524130642414093,839af4194609b6ae4005080ac642fd4e95a3a1c06452e8379d4d3a28dddea0f3,839af4194609b6ae4005080ac642fd4e95a3a1c06452e8379d4d3a28dddea0f3_183397
Q10_4,Q10_4 The following statements are about interference by foreign countries in the politics and democracy of the European Union and its Member States. To what extent do you agree or disagree with each of the statements? Foreign interference can affect citizens’ voting behaviour | Base: All,Lien_vers_fl_528_volume_B.xlsx,183397,"The European Parliament adopted by 392 votes to 179, with 83 abstentions, a resolution on the implementation of the common foreign and security policy - annual report 2025.
In an increasingly unstable international environment, Members asserted that, to remain influential on the international stage, the EU needs to pursue a determined, disciplined, and firm foreign policy that serves its own strategic objectives and continue to defend its interests worldwide. The EU's external action should be guided by the values ​​and principles that inspired its creation and development, particularly in the areas of democracy, the rule of law, and the universality and indivisibility of human rights and fundamental freedoms…",0.5241023302078247,386e3251b29b67a2ede5c14783ee64eecbfb7acfb2310baa41b61603d64863b9,386e3251b29b67a2ede5c14783ee64eecbfb7acfb2310baa41b61603d64863b9_183397
Q3_2,"Q3_2 To what extent do you agree or disagree with the following statements about the current demographic trends in the EU, such as population ageing and a shrinking workforce? The current demographic trend…contribute to skills mismatches in the EU",Lien_vers_l’évolution_démographique_en_europe_fl534_volume_B.xlsx,126251,"The European Parliament adopted by 616 votes to 22, with 58 abstentions, a resolution tabled by the Committee on Employment and Social Affairs on the Council Recommendation on vocational education and training (VET) for sustainable competitiveness, social fairness and resilience.
Members point out that vocational education and training (VET) accounts for around half of upper secondary education graduates in the EU and believe that it could prove crucial in addressing skills gaps in the EU labour market and the challenges of ecological and digital transitions, demographic change and other major macro-economic trends.
The resolution stressed the urgent need to significantly modernise and develop VET policies to make them more inclusive,…",0.5240815877914429,422157b5a69356f4af75e3cf9127a1c6c6d014a80d7bf6a5da5f576101a61cda,422157b5a69356f4af75e3cf9127a1c6c6d014a80d7bf6a5da5f576101a61cda_126251
T14,"QB4.6 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Stimulating sustainable investment and job creation (M)",ebs_509_volume_B.xlsx,160076,"The European Parliament has adopted, by 349 votes to 142 with 65 abstentions, a resolution on job creation – the just transition and impact investments.
The resolution stressed that a well-managed and sufficiently supported ecological transition will result in a large increase in economic activities linked to renewable energies, energy efficiency and the circular economy. The green transition will create up to 2 million jobs in the EU in the short and medium term, and up to 10 million additional jobs as the transition advances. For each investment of EUR 1 million in the energy renovation of a building, an average of 18 jobs should be created in the EU. According to studies, the circular economy could contribute to the creation of around…",0.5240752696990967,5b9ef0e7829bf3a274b8f34f966e53cc9e4b8052d80a0e6b568baf1a23e39479,5b9ef0e7829bf3a274b8f34f966e53cc9e4b8052d80a0e6b568baf1a23e39479_160076
QB6_1,"QB6.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common foreign policy of the Member States of the EU",Lien_vers_eb_94_volume_B.xlsx,151771,"The European Parliament adopted by 459 votes to 93, with 85 abstentions, a resolution on the implementation of the common security and defence policy – annual report 2022.
Europe is facing the most complex combination of both military and non-military threats since the end of the Cold War, accentuated by Russia’s unprovoked, unjustified and illegal war of aggression against Ukraine. In response to these threats, the EU urgently needs to enhance the effectiveness of its foreign, security and defence policy to defend its interests, values and citizens, both within and outside its borders, to deliver peace, human security, sustainable development and democracy and to support its partners…",0.5240263342857361,f794ee266ca52dec99e01c738d3e1fe80aadef598fd0178c5a8bd2a8817c122b,f794ee266ca52dec99e01c738d3e1fe80aadef598fd0178c5a8bd2a8817c122b_151771
Q17,Q17 What do you expect of the European Union for your generation? You can select up to three answers. [MULTIPLE ANSWERS] | Base: All,Lien_vers_fl_502_volume_B.xlsx,179203,"The European Parliament adopted by 412 votes to 129, with 98 abstentions, a legislative resolution on the proposal for a Council decision on the guidelines for the employment policies of the Member States.
Parliament approved the Commission's proposal without amendments.
The proposal for a Council decision stipulates that the guidelines for the employment policies of the Member States, set out in the Annex to Decision (EU) 2024/3134 , are maintained for 2025 and are to be taken into account by the Member States in their employment policies and reform programmes.
This year, the update of the recitals aims to introduce more elements concerning i) the evolving geopolitical context (trade tensions, etc.), ii) the Union of Skills initiative, iii)…",0.5239914655685425,0df23c76232b880940010565f6ad3c18bb7a97bb3ed95c05c9324df2379e3cd3,0df23c76232b880940010565f6ad3c18bb7a97bb3ed95c05c9324df2379e3cd3_179203
T36,"QA17.5 For each of these values, please tell me if they are best embodied by the EU, by other countries (or groups of countries) in the world or by both?:-Freedom of opinion",ebs_500_volume_B.xlsx,127030,"The European Parliament adopted by 459 votes to 62, with 163 abstentions, a resolution on human rights and democracy in the world and the European Union's policy on the matter - annual report 2019.
Members called for policies in support of human rights, democracy, the rule of law and the fight against impunity to be mainstreamed into all other EU policies with an external dimension, such as development, migration, security, the fight against terrorism, women's rights, gender equality, enlargement and trade.
With regard to EU action at the multilateral level, the resolution stressed the importance of:
- developing an explicit strategy to counter the increasing withdrawal and retreat of states from the international human rights framework;…",0.523989200592041,7dc8def4d929b3044dbee5365b5d91af8acaa6a06c9620785ba176969c2392fd,7dc8def4d929b3044dbee5365b5d91af8acaa6a06c9620785ba176969c2392fd_127030
T126,"QB3.10 For each of the following statements, please tell me whether you totally agree, tend to agree, tend to disagree or totally disagree. :-There should be a fair taxation of large technology companies in the EU",eb_93_volume_B.xlsx,136125,"Updated legislation needed to tackle innovative tax schemes
A minimum activity threshold would qualify companies to pay taxes in a certain territory
Total revamp of the EU’s Code of Conduct on Business Taxation",0.5239889025688171,1080ad0dc64e36c212f5d41f3fbf08926a9d3c1c0394b2d979f3cc6922d60030,1080ad0dc64e36c212f5d41f3fbf08926a9d3c1c0394b2d979f3cc6922d60030_136125
T4,"QB2a In your opinion, which elements are the most important for the EU's economic and social development? Firstly?",ebs_509_volume_B.xlsx,150062,"Eleven essential sectors covered, including digital infrastructure, water, food and health
Harmonised rules and definitions to tighten the EU’s defences
National resilience strategies and better cross-border communication",0.523918092250824,8a2f7b46a3d7355c8cea00464e2ba207976321d2240015a8d0527705a4f838e0,8a2f7b46a3d7355c8cea00464e2ba207976321d2240015a8d0527705a4f838e0_150062
Q9_4,Q9_4 The supply of drugs such as cannabis and cocaine for recreational use is officially banned in nearly all/all EU Member States. Do you think the following substances should continue to be banned for recreational use or should they be regulated? Heroin | Base: All,Lien_vers_Impact_des_drogues_sur_les_communautés_locales_FL552_volume_B.xlsx,155884,"The European Parliament adopted by 592 votes to 12, with 23 abstentions, a legislative resolution on the proposal for a Regulation of the European Parliament and of the Council on the European Union Drugs Agency.
The European Parliament's position adopted at first reading under the ordinary legislative procedure amends the Commission proposal as follows:
In order to provide evidence-based, objective, reliable, comparable and meaningful data and assessment at EU level, the Agency will address the drugs phenomenon through an evidence-based, integrated, balanced and multidisciplinary approach to drugs, drug use, drug-related disorders and dependencies, prevention, treatment, care, harm reduction, rehabilitation, social reintegration and…",0.5239037275314331,8ae7ace3a1fd13ddcb917f133d20d570823344b88fafc7a62222e9b99991ba43,8ae7ace3a1fd13ddcb917f133d20d570823344b88fafc7a62222e9b99991ba43_155884
Q3_6,"Q3_6 For each of the following measures that have been announced, please tell me if you approve of them or not. Welcoming in the European Union people fleeing the war",Lien_vers_fl_514_volume_B.xlsx,153347,"The European Parliament adopted by 319 votes to 171, with 138 abstentions, a resolution on the European Semester for economic policy coordination: employment and social priorities for 2023.
Members highlighted the fact that the swift and coordinated EU policy action during the COVID-19 pandemic mitigated economic shocks and protected the population from the most adverse consequences of the crisis. They consider that although the fallout from Russia’s war of aggression against Ukraine poses multiple new economic, social and geopolitical challenges to the EU economy and society, other longer-standing social challenges, such as poverty, social exclusion, climate and biodiversity emergencies and inequalities continue to grow and must also be…",0.5238591432571411,3df12a723efae45c76cf1c345562746f50b458209aa16188dbffbd02ef8980a0,3df12a723efae45c76cf1c345562746f50b458209aa16188dbffbd02ef8980a0_153347
D19_1,D19.1. To what extent do you agree or disagree with each of the following statements? :-I understand how the EU works,Lien_vers_Corruption_ebs_523_volume_B.xlsx,115400,"COVID-19 has brought the EU’s institutional shortcomings to the surface
Council needs to adopt a sensible position in the immediate future and commit to Conference-driven reforms",0.523852527141571,e982edd20f4bd199a5748a5050bdd0bacb234f49399d2c4173ffd8d1b82ae502,e982edd20f4bd199a5748a5050bdd0bacb234f49399d2c4173ffd8d1b82ae502_115400
T136,"QB6.2 And what is your opinion on each of the following statements? Please tell me for each statement, whether you are for it or against it. :-A reinforcement of EU external borders with more European border guards and coast guards",eb_93_volume_B.xlsx,157816,"The European Parliament adopted by 521 votes to 36, with 13 abstentions, a resolution with recommendations to the Commission on amending the proposed mechanism to resolve legal and administrative obstacles in a cross-border context.
Internal border regions cover 40 % of the EU’s territory, account for 30 % of its population (150 million people) and are home to almost 2 million cross-border workers. According to estimations, the setting up of a legislative tool at Union level to address cross-border obstacles , combined with existing tools, could bring about economic benefits of EUR 123 billion, while removing all obstacles would bring up benefits up to EUR 460 billion…",0.5238459706306458,bec54a078cb50839b8c1f863c83798ac61b972617941c0a58a4af3ecaa1997a4,bec54a078cb50839b8c1f863c83798ac61b972617941c0a58a4af3ecaa1997a4_157816
QA16_4,"QA16.4. To what extent are you for or against the following policies in [OUR COUNTRY] to limit climate change in a way that it is inclusive and fair and leaves no one behind? :-Subsidising people to help make their homes more energy efficient, especially poorer people and the most vulnerable households (insulation, clean heating and cooling, energy production units, etc.)",Fairness_perception_green_transition_2022_ebs_527_volume_B.xlsx,168681,"Revised environmental “conditionalities” may already be used to claim EU support in 2024
More exemptions from some CAP standards possible in case of extreme weather
Smaller farms to be exempt from controls and penalties for non-compliance with some of the rules",0.5238349437713623,c85e911d82329fa3d9787b78581d5d29096d442d6618c9b6f5f653cc52051544,c85e911d82329fa3d9787b78581d5d29096d442d6618c9b6f5f653cc52051544_168681
T4,"QB2a In your opinion, which elements are the most important for the EU's economic and social development? Firstly?",ebs_509_volume_B.xlsx,172211,"The European Parliament adopted by 469 votes to 162, with 54 abstentions, a resolution on the European Semester for economic policy coordination 2025.
Recalling that economic policy coordination is fundamentally necessary for a successful economic and monetary union, Parliament highlighted the fact that an integrated, coordinated, targeted and horizontal industrial policy is vital to increase investments in the EU’s innovation capacity. Members stressed that public and private investments are crucial for the EU’s ability to cope with existing challenges, including developing the EU’s innovation capacity and implementing the just green and digital transitions, and that they will increase the EU’s resilience, long-term competitiveness and…",0.5238341689109802,8a2f7b46a3d7355c8cea00464e2ba207976321d2240015a8d0527705a4f838e0,8a2f7b46a3d7355c8cea00464e2ba207976321d2240015a8d0527705a4f838e0_172211
Q2a_3,"Q2a_3 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The COVID-19 vaccine can protect my relatives and others from severe forms of disease, hospitalisation and death | Base: if Q1a = 1 OR (Q1a=2 AND Q1b_b=1 or 2)",Lien_vers_fl_505_volume_B.xlsx,117283,"Virus might stay active for several months, until an efficient and safe vaccine is supplied
Common definition needed for a positive COVID-19 case, for a death by COVID-19 and for recovery from infection
Influenza season likely to increase the number of people who should be tested",0.5237775444984436,9eefb1d25ed9a7c3364e99fe3f4ca14366a474ef63ab52f5b01aefc887323512,9eefb1d25ed9a7c3364e99fe3f4ca14366a474ef63ab52f5b01aefc887323512_117283
Q3_2,Q3_2 How much do you agree or disagree with each of the following statements? The European Union was fast in responding to the war in Ukraine,fl_506_volume_B.xlsx,178062,"The European Parliament adopted by 507 votes to 77, with 45 abstentions, a resolution on the human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians.
The text adopted in plenary was tabled by the EPP, S&D, ECR, Renew and Greens/EFA groups.
Parliament condemned Russia’s unprovoked, illegal and unjustified war of aggression against Ukraine and demanded that Russia immediately cease all military activities in Ukraine, fully withdraw from Ukraine’s internationally recognised territory, end forced deportations, release all detained and deported Ukrainians and compensate Ukraine and victims of war crimes…",0.5237746834754944,cce3a6c5bfe10f3e82cb9cde6fea4d22d0a6264197360e276ea380a2741d00dd,cce3a6c5bfe10f3e82cb9cde6fea4d22d0a6264197360e276ea380a2741d00dd_178062
0008,"Q1 When the European Union is making public spending decisions, it considers the specific needs of rural areas. Do you support or oppose the EU doing this? | Base: All",fl_491_volume_B.xlsx,162155,"The European Parliament adopted by 548 votes to 33, with 18 abstentions, a resolution on reshaping the future framework of EU structural funds to support regions particularly affected by challenges related to the automotive, green and digital transitions.
Parliament reaffirmed that cohesion policy should neither compensate for budgetary inflexibility nor suffer cuts due to crises, and that, as a long-term investment strategy, it should equip regions to address and co-create industrial, technological, ecological, energy, digital, social and demographic transitions.
Members acknowledged that the green and digital transitions present significant challenges to the objective of economic, social, and territorial cohesion and are aware of the risk…",0.5237532258033752,395d0300287ac12e789bd3d2257f1b1b2fda2970ed5f0b585ca266b298713e7b,395d0300287ac12e789bd3d2257f1b1b2fda2970ed5f0b585ca266b298713e7b_162155
Q2_5,"Q2_5 The logo shown is that of the EU Ecolabel. Which of the following statements about the EU Ecolabel do you think are true or false? To get the EU Ecolabel, products have to comply to strict environmental criteria | Base: All",Lien_vers_le_label_écologique_de_l’UE_fl_535_volume_B.xlsx,163059,"Generic environmental claims and other misleading product information will be outlawed
Only sustainability labels based on approved certification schemes or established by public authorities will be allowed
Guarantee information has to be more visible and a new guarantee extension label will be introduced",0.5237501859664917,3bdbd6ecf59f6669f7b61f759f83385df931b033737cf3338dfe120743513ad5,3bdbd6ecf59f6669f7b61f759f83385df931b033737cf3338dfe120743513ad5_163059
QA24A,QA24A. Which of the following do you consider to be the most important to you for the choice of products under the EU school scheme? Firstly? ,Lien_vers_CAP_2022_eb_sp_520_volume_B.xlsx,175594,"The European Parliament adopted by 358 votes to 124, with 79 abstentions, a resolution on competition policy - annual report 2024.
Parliament affirmed that competition policy should contribute to all EU policies , including in the areas of sustainability, energy, defence and digitalisation. It welcomed the Commission's commitment to introduce a new State aid framework to accompany the Clean Industrial Deal, while ensuring that this does not hamper innovation, increase prices or reduce competition in the internal market.
The resolution underlined that the global strength and importance of the EU's single market stem not only from its internal and external competitiveness, but also from its ability to set common standards and ensure…",0.5237085819244385,1e32bace0917e5984b2941cb62d217b0385985827425ac657e4c69a87d8db771,1e32bace0917e5984b2941cb62d217b0385985827425ac657e4c69a87d8db771_175594
Q12_1,"Q12_1 More generally, how important do you think the following improvements to competition are? - Taking advantages away from competitors who are subsidised by non-EU governments | Base: All",Lien_vers_fl_510_volume_B.xlsx,178397,"The European Parliament adopted by 459 votes to 65, with 90 abstentions, a resolution on the implementation and streamlining of EU internal market rules to strengthen the single market.
Parliament stressed that the EU is lagging behind in global competitiveness, notably due to implementation gaps, regulatory fragmentation and unnecessary administrative burdens. It therefore urges that the current obstacles to growth, job creation and investment be removed and that resources be allocated to promoting innovation and growth, while ensuring a level playing field based on high social and environmental standards. Strengthening the single market should boost competitiveness and increase the EU’s global influence…",0.5236445665359497,7b0e7b5dbee6da98249351d0bc972a5e5b237ecff18a86f6b23e5e05771094aa,7b0e7b5dbee6da98249351d0bc972a5e5b237ecff18a86f6b23e5e05771094aa_178397
Q7,"Q7 In your view, which of the following issues about the euro are essential to be covered in priority by the information campaign on the changeover to the euro in [THIS COUNTRY]? [MULTIPLE ANSWERS] | Base: All",Lien_vers_fl_548_volume_B.xlsx,168432,"The European Parliament adopted by 602 votes to 3, with 2 abstentions, a legislative resolution on the proposal for a decision of the European Parliament and of the Council amending Directive 2014/62/EU as regards certain reporting requirements.
The European Parliament adopted its position at first reading under the ordinary legislative procedure.
This proposal for a Decision to amend Directive 2014/62/EU on the protection of the euro is part of a package of proposals adopted by the Commission that seek to rationalise and simplify reporting requirements on companies and public administrations.
In this specific case, the Commission proposes to abolish the obligation imposed by Article 11 of Directive 2014/62/EU on the competent authorities of…",0.5236354470252991,731b5cc3f7bc0ef411a7b2bec1f993e4aa8e69f1caf0117fffc3a2727a132e2b,731b5cc3f7bc0ef411a7b2bec1f993e4aa8e69f1caf0117fffc3a2727a132e2b_168432
Q16_2,Q16_2 How much effort do you feel the European Union is putting into…? … supporting young people who want to start their own business | Base: All,Lien_vers_fl_513_volume_B.xlsx,141251,"The European Parliament adopted by 460 votes to 130, with 37 abstentions, a resolution on the implementation of citizenship education actions.
The emergence of a dynamic European citizenship has been hindered by a knowledge and emotional gap, as well as by a lack of mechanisms enabling citizens’ participation and dialogue. Insufficient knowledge of or ignorance about the EU and poor understanding of its functioning and added value may contribute to the perception of a democratic deficit and may lead to mistrust, civic disengagement and Euroscepticism in Member States.
Moreover, a renewed European momentum for citizenship education can be a way of encouraging young people to take part in elections, limiting the allure of extremist and…",0.5236319899559021,f9ce98dfc75c5da1f9c5aa348c6146781697939e98024f0c0a24a58c87b11ea3,f9ce98dfc75c5da1f9c5aa348c6146781697939e98024f0c0a24a58c87b11ea3_141251
QB18,"QB18. According to what you know, would you say that the organisation where you do sport or physical activity is actively putting in place measures to support gender equality?",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,124013,"Women play a pivotal role as peace brokers in conflict-ridden countries
Gender mainstreaming should be systematically integrated into the EU’s foreign and security policy
85% of official development assistance should go to programmes that include gender equality as one of the main objectives",0.5236190557479858,cbd8e0a654b1867bd4fd78081142bc38d8e254b2289eded9f26fde8237b36d0c,cbd8e0a654b1867bd4fd78081142bc38d8e254b2289eded9f26fde8237b36d0c_124013
QA9_3,QA9.3. To what extent do you agree or disagree with each of the following statements?:-  More decisions should be taken at EU level,Lien_vers_eb_94_volume_B.xlsx,181566,"The European Parliament adopted by 337 votes to 245, with 12 abstentions, a resolution on the application of the Treaty provisions related to the principles of subsidiarity and proportionality and the role of national parliaments in the EU legislative process.
Parliament reiterated that the principles of subsidiarity and proportionality - ensuring that decisions are taken as close as possible to citizens - must be essential elements of the Commission's regulatory improvement approach , which is based on three fundamental processes: evaluation, impact assessment, and stakeholder consultation. These principles are essential in safeguarding the division of powers and ensuring that EU action is necessary and appropriate…",0.5235332250595093,08bd264f529d24489757904ecc6cf9a4d724edaf8c94fe4e0c2045835ae647a3,08bd264f529d24489757904ecc6cf9a4d724edaf8c94fe4e0c2045835ae647a3_181566
Q12_2,Q12_2 Do you think there is a need to increase or decrease each of the following? Engagement of civil society organisations in the decision-making process at European level | Base: All,Lien_vers_fl_528_volume_B.xlsx,143308,"Call for broader scope and more in-depth, transparent assessment
Concrete, country-specific recommendations and targets needed
Findings should be linked to corrective measures at EU level
EU needs “rule of law” and “European civic space” indices",0.5235255360603333,2111da0c8981cfc2f7d79ca78f170ce5cbadf00b768c86cde9d9e70ac7da3402,2111da0c8981cfc2f7d79ca78f170ce5cbadf00b768c86cde9d9e70ac7da3402_143308
Q2a_6,"Q2a_6 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The COVID-19 vaccine can make it possible for me to meet family and friends | Base: if Q1a = 1 OR (Q1a=2 AND Q1b_b=1 or 2)",Lien_vers_fl_505_volume_B.xlsx,117283,"Virus might stay active for several months, until an efficient and safe vaccine is supplied
Common definition needed for a positive COVID-19 case, for a death by COVID-19 and for recovery from infection
Influenza season likely to increase the number of people who should be tested",0.5235231518745422,07265121c0cf892db8a84baa9685bced33af3af11c7c70946cb00b47eed86236,07265121c0cf892db8a84baa9685bced33af3af11c7c70946cb00b47eed86236_117283
Q3_1,"Q3_1 For each of the following measures that have been announced, please tell me if you approve of them or not. Economic sanctions against the Russian government, companies and individuals",Lien_vers_fl_514_volume_B.xlsx,123171,"EU sanctions must include Aliaksandr Lukashenka, who is not the legitimate president
Violence in Belarus must end
New, free and fair elections must be held under international supervision
Sviatlana Tsikhanouskaya’s Coordination Council is the legitimate representative of the people",0.5235200524330139,717711620612062bbfd215fc03d52dcf0603b7258d369cb0f45845ffa2f7af4d,717711620612062bbfd215fc03d52dcf0603b7258d369cb0f45845ffa2f7af4d_123171
QB1_2,QB1.2. To what extent do you agree or disagree with each of the following statements.:-  EU citizens’ voice should be more taken into account for decisions relating to the future of Europe,Lien_vers_eb_94_volume_B.xlsx,140892,"The European Parliament adopted by 357 votes to 119, with 207 abstentions, a resolution on the EU citizenship report 2020: empowering citizens and protecting their rights.
While welcoming the Commission's continued commitment to respecting the rights of EU citizens and its renewed focus on respect for the rule of law in the Member States, Members stressed the need for a comprehensive assessment of EU citizens' rights and for well-defined and concrete commitments, actions and legislative initiatives for the next three years.
The final objective of reporting on EU citizenship would be to take concrete initiatives aiming to consolidate citizen-specific rights and freedoms under an EU statute of citizenship, similar to the European Pillar of…",0.5235146284103394,90eeb0fc43c27d21087b9004da9e3089bfbede8ec60f80a761a92406efc71dfe,90eeb0fc43c27d21087b9004da9e3089bfbede8ec60f80a761a92406efc71dfe_140892
T29,QA8.7 Do you agree or not that the Common Agricultural Policy (CAP) contributes to ... ? (ONE ANSWER ONLY):-Ensuring sustainable management of natural resources (N),ebs_504_volume_B.xlsx,159006,"The European Parliament adopted by 568 votes to 18, with 21 abstentions, a legislative resolution on the proposal for a regulation of the European Parliament and of the Council amending Council Regulation (EC) No 1217/2009 as regards conversion of the Farm Accountancy Data Network into a Farm Sustainability Data Network.
The European Parliament's position, adopted at first reading under the ordinary legislative procedure, should amend the proposal as follows:
To meet the needs of the common agricultural policy (CAP), including the evaluation of its impact on the agricultural sector, a farm sustainability data network (FSDN) is set up for the collection and analysis of farm-level sustainability data covering the economic, environmental and…",0.5234394669532776,053d541b3f284492cbaacd8304622d10addbe723ca057773a7cafd3d597b5cb7,053d541b3f284492cbaacd8304622d10addbe723ca057773a7cafd3d597b5cb7_159006
0017,"Q6_2 When all of the current COVID-19 restrictions end, will you be more likely or less likely to do each of the following compared to before the Pandemic? Consider moving to a more/less rural area | Base: All",fl_491_volume_B.xlsx,130841,"The European Parliament adopted by 597 votes to 51, with 43 abstentions a resolution on the COVID-19 pandemic in Latin America.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA and ECR groups.
Latin America has been the one of the regions worst hit by COVID-19. It has accumulated at present more than a fifth of global deaths from coronavirus.
COVID-19 disproportionately affects low and middle-income and developing countries and groups in situations of vulnerability, including women and girls, the elderly, minorities and indigenous communities.
In some Latin American countries, as in many parts of the world, the pandemic has also been used as a pretext for repression, disproportionately restricted political opposition…",0.5234203934669495,a74934e5cfd3427bb19abefb6b4d433207e8e03a4af773417bdf248b17582b4f,a74934e5cfd3427bb19abefb6b4d433207e8e03a4af773417bdf248b17582b4f_130841
