sheet_id,question_en,question_fr,file_name,question_clean
Q9,"Q9 In your opinion, should cannabis be allowed for: | Base: All",,fl_493_volume_B.xlsx,Should cannabis use be permitted for all individuals?
Q11_1,Q11_1 How difficult or easy do you think it would be for you personally to obtain the following substances within 24 hours if you wanted some? Cannabis | Base: All,,fl_493_volume_B.xlsx,Can you estimate how easy or difficult it would be for you personally to acquire cannabis within 24 hours if needed?
Q11_3,Q11_3 How difficult or easy do you think it would be for you personally to obtain the following substances within 24 hours if you wanted some? MDMA (ecstasy) | Base: All,,fl_493_volume_B.xlsx,Can you estimate how easy or difficult it would be for you personally to acquire MDMA (ecstasy) within 24 hours if needed?
Q12_1,Q12_1 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? Cannabis | Base: All,,fl_493_volume_B.xlsx,"Should cannabis remain banned, or should it be regulated? (All respondents)"
Q12_2,Q12_2 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? Cocaine | Base: All,,fl_493_volume_B.xlsx,"Should cocaine remain banned, or should it be regulated? (All respondents)"
Q12_3,Q12_3 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? MDMA (ecstasy) | Base: All,,fl_493_volume_B.xlsx,"Should MDMA (ecstasy) remain banned, or should it be regulated?"
Q12_4,Q12_4 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? Heroin | Base: All,,fl_493_volume_B.xlsx,"Should heroin be kept banned, or should it be regulated? (All respondents)"
0008,"D6_2 Do you know if, in 2020, your company has sold products and or services to countries outside EU | Base: All",,Lien_vers_fl_490_volume_B.xlsx,Have you knowledge about whether your company sold products or services to non-EU countries in 2020?
0009,"D7 Approximately, what percentage of the value of your company's products and or services were sold to other EU Member States in 2020? | Base: If 'Sold products and or services to other EU countries' at D6_1",,Lien_vers_fl_490_volume_B.xlsx,What percentage of your company's product and service sales were to other EU Member States in 2020? (If applicable)
0010,D8 Does your company sell … | Base: All,,Lien_vers_fl_490_volume_B.xlsx,Does your company sell products/services? (All respondents)
0016,Q2a_1f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from government and politicians | Base: All,,Lien_vers_fl_490_volume_B.xlsx,How much does interference or pressure from government and politicians contribute to your rating of the independence of the justice system in THIS COUNTRY?
0017,Q2a_2f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from economic or other specific interests | Base: All,,Lien_vers_fl_490_volume_B.xlsx,How much does interference or pressure from economic or other specific interests contribute to your rating of the independence of the justice system in THIS COUNTRY?
0018,Q2a_3f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): The status and position of judges do not sufficiently guarantee their independence | Base: All,,Lien_vers_fl_490_volume_B.xlsx,How much does the fact that the status and position of judges in THIS COUNTRY do not sufficiently guarantee their independence contribute to your rating of the independence of the justice system?
0019,Q2b_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): No interference or pressure from government and politicians | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_490_volume_B.xlsx,How much does the absence of government and political interference contribute to your rating of the independence of the justice system in THIS COUNTRY?
0020,Q2b_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_490_volume_B.xlsx,How much does each of the following factors contribute to your rating of this country's justice system independence: No interference or pressure from economic or other specific interests?
0023,Q2b_2f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: All,,Lien_vers_fl_490_volume_B.xlsx,How much does each of the following factors contribute to your assessment of this country's justice system independence: No interference or pressure from economic or other specific interests?
0024,Q2b_3f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):The status and position of judges sufficiently guarantee their independence | Base: All,,Lien_vers_fl_490_volume_B.xlsx,"How much does each reason contribute to your rating of this country's justice system independence?
1. The status and position of judges sufficiently guarantee their independence"
QA1a_3,QA1a.3. How would you judge the current situation in each of the following?:- The situation of the European economy,QA1a.3. Comment jugez-vous la situation actuelle de chacun des domaines suivants ?:- La situation de l'économie européenne,Lien_vers_eb_94_volume_B.xlsx,What is your assessment of the current state of the European economy?
QA1a_7,QA1a.7. How would you judge the current situation in each of the following?:- The provision of public services in (OUR COUNTRY),QA1a.7. Comment jugez-vous la situation actuelle de chacun des domaines suivants ?:- La fourniture de services publics en (NOTRE PAYS),Lien_vers_eb_94_volume_B.xlsx,What is your assessment of the current state of public service provision in our country?
QA2a_7,"QA2a.7. What are your expectations for the next twelve months: will the next twelve months be better, worse or the same, when it comes to...?:- The economic situation in the EU","QA2a.7. Quelles sont vos attentes pour les 12 prochains mois : les 12 prochains mois seront-ils meilleurs, moins bons ou sans changement, en ce qui concerne … ?:- La situation économique dans l'UE",Lien_vers_eb_94_volume_B.xlsx,"Will the economic situation in the EU be better, worse, or the same over the next 12 months?"
QA3a,QA3a. What do you think are the two most important issues facing (OUR COUNTRY) at the moment? (MAX. 2 ANSWERS) ,"QA3a. À votre avis, quels sont les deux problèmes les plus importants auxquels doit faire face (NOTRE PAYS) actuellement ? (MAX. 2 RÉPONSES)",Lien_vers_eb_94_volume_B.xlsx,"What are the top two current challenges for our country, as you see it? (Limit your answer to 2 options)"
QA5,QA5. What do you think are the two most important issues facing the EU at the moment? (MAX. 2 ANSWERS) ,"QA5. À votre avis, quels sont les deux problèmes les plus importants auxquels doit faire face l'UE actuellement ? (MAX. 2 RÉPONSES)",Lien_vers_eb_94_volume_B.xlsx,What are the top two most pressing issues in the EU currently? (Limit 2 answers)
QA6b_10,"QA6b.10. How much trust do you have in certain institutions? For each of the following institutions, do you tend to trust it or tend not to trust it?:-  The European Union","QA6b.10. Dans quelle mesure avez-vous confiance dans certaines institutions ? Pour chacune des institutions suivantes, avez-vous plutôt confiance ou plutôt pas confiance en elle ?:- L'Union européenne",Lien_vers_eb_94_volume_B.xlsx,Do you generally trust or distrust the following institutions: The European Union?
QA7_1,QA7.1. Have you heard of…?:- The European Parliament,QA7.1. Avez-vous déjà entendu parler … ?:- Du Parlement européen,Lien_vers_eb_94_volume_B.xlsx,Have you heard about the European Parliament?
QA7_2,QA7.2. Have you heard of…?:- The European Commission,QA7.2. Avez-vous déjà entendu parler … ?:- De la Commission européenne,Lien_vers_eb_94_volume_B.xlsx,Have you heard about the European Commission?
QA7_3,QA7.3. Have you heard of…?:- The European Central Bank,QA7.3. Avez-vous déjà entendu parler … ?:- De la Banque centrale européenne,Lien_vers_eb_94_volume_B.xlsx,Have you heard about the European Central Bank?
QA7_4,QA7.4. Have you heard of…?:- The European Council,QA7.4. Avez-vous déjà entendu parler … ?:- Du Conseil européen,Lien_vers_eb_94_volume_B.xlsx,Have you heard about the European Council?
QA8_1,QA8.1. And do you tend to trust or tend not to trust these European institutions?:-  The European Parliament,QA8.1. Et avez-vous plutôt confiance ou plutôt pas confiance en ces institutions européennes ?:- Le Parlement européen,Lien_vers_eb_94_volume_B.xlsx,Do you trust or not trust the European Parliament?
QA8_2,QA8.2. And do you tend to trust or tend not to trust these European institutions?:-  The European Commission,QA8.2. Et avez-vous plutôt confiance ou plutôt pas confiance en ces institutions européennes ?:- La Commission européenne,Lien_vers_eb_94_volume_B.xlsx,Do you generally trust or not trust the European Commission?
QA8_3,QA8.3. And do you tend to trust or tend not to trust these European institutions?:-  The European Central Bank,QA8.3. Et avez-vous plutôt confiance ou plutôt pas confiance en ces institutions européennes ?:- La Banque centrale européenne,Lien_vers_eb_94_volume_B.xlsx,Do you trust or not trust the European Central Bank?
QA8_4,QA8.4. And do you tend to trust or tend not to trust these European institutions?:-  The European Council,QA8.4. Et avez-vous plutôt confiance ou plutôt pas confiance en ces institutions européennes ?:- Le Conseil européen,Lien_vers_eb_94_volume_B.xlsx,Do you generally trust or not trust the European Council?
QA9_1,QA9.1. To what extent do you agree or disagree with each of the following statements?:-  I understand how the EU works,QA9.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- Je comprends le fonctionnement de l'UE,Lien_vers_eb_94_volume_B.xlsx,Do you agree or disagree with each statement about the EU's functioning?
QA9_2,QA9.2. To what extent do you agree or disagree with each of the following statements?:- (OUR COUNTRY) could better face the future outside the EU,QA9.2. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- (NOTRE PAYS) pourrait mieux faire face au futur s'il/elle était en dehors de l'UE,Lien_vers_eb_94_volume_B.xlsx,How well does your country handle potential futures outside the EU? (Agree/Disagree)
QA9_3,QA9.3. To what extent do you agree or disagree with each of the following statements?:-  More decisions should be taken at EU level,QA9.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- Plus de décisions devraient être prises au niveau de l'UE,Lien_vers_eb_94_volume_B.xlsx,Agree or disagree with these statements: More decisions should be made at the EU level?
QA10_1,"QA10.1. In general, how satisfied are you with the measures taken to fight the coronavirus pandemic by ….?:-  The (NATIONALITY) government","QA10.1. En général, dans quelle mesure êtes-vous satisfait(e) des mesures prises par... pour lutter contre la pandémie de coronavirus ?:- Le Gouvernement (NATIONALITÉ)",Lien_vers_eb_94_volume_B.xlsx,How satisfied are you with the measures taken by your national government to combat the coronavirus pandemic?
QA10_2,"QA10.2. In general, how satisfied are you with the measures taken to fight the coronavirus pandemic by ….?:-  Regional and local authorities in (OUR COUNTRY) ","QA10.2. En général, dans quelle mesure êtes-vous satisfait(e) des mesures prises par... pour lutter contre la pandémie de coronavirus ?:- Les autorités locales et régionales en (NOTRE PAYS)",Lien_vers_eb_94_volume_B.xlsx,How satisfied are you with the measures taken by regional and local authorities in our country to fight the coronavirus pandemic?
QA10_3,"QA10.3. In general, how satisfied are you with the measures taken to fight the coronavirus pandemic by ….?:-  The European Union ","QA10.3. En général, dans quelle mesure êtes-vous satisfait(e) des mesures prises par... pour lutter contre la pandémie de coronavirus ?:- L'Union européenne",Lien_vers_eb_94_volume_B.xlsx,How satisfied are you with the measures taken by the European Union to fight the coronavirus pandemic?
QA13_1,"QA13.1. Thinking about the consequences of the coronavirus pandemic, to what extent do you agree or disagree with the following statements?:-  The coronavirus pandemic has serious financial consequences for you personally ","QA13.1. En pensant aux conséquences de la pandémie de coronavirus, dans quelle mesure vous être d'accord ou non avec les affirmations suivantes ?:- La pandémie de coronavirus a de graves conséquences financières pour vous personnellement",Lien_vers_eb_94_volume_B.xlsx,Have serious financial consequences on you due to the coronavirus pandemic?
QA13_2,"QA13.2. Thinking about the consequences of the coronavirus pandemic, to what extent do you agree or disagree with the following statements?:-  The coronavirus pandemic has serious economic consequences for (OUR COUNTRY) ","QA13.2. En pensant aux conséquences de la pandémie de coronavirus, dans quelle mesure vous être d'accord ou non avec les affirmations suivantes ?:- La pandémie de coronavirus a de graves conséquences économiques pour (NOTRE PAYS)",Lien_vers_eb_94_volume_B.xlsx,Have serious economic consequences for our country due to the coronavirus pandemic?
QA13_3,"QA13.3. Thinking about the consequences of the coronavirus pandemic, to what extent do you agree or disagree with the following statements?:-   The EU should be given the means to better deal in the future with crises, such as the coronavirus pandemic ","QA13.3. En pensant aux conséquences de la pandémie de coronavirus, dans quelle mesure vous être d'accord ou non avec les affirmations suivantes ?:- Il faudrait donner à l'UE les moyens de mieux gérer les crises telles que la pandémie de coronavirus à l'avenir",Lien_vers_eb_94_volume_B.xlsx,Should the EU be given more resources to better handle future crises like the coronavirus pandemic?
QA16,"QA16. Thinking about the restriction measures taken by the public authorities in (OUR COUNTRY) to fight the coronavirus and its effects, would you say that they were… ","QA16. En pensant aux mesures de restriction adoptées par les pouvoirs publics en (NOTRE PAYS) pour lutter contre le coronavirus et ses conséquences, diriez-vous qu'elles étaient ...  ",Lien_vers_eb_94_volume_B.xlsx,Were the restriction measures taken by public authorities in our country to fight the coronavirus and its effects effective?
QA17,"QA17. Thinking about the measures taken to fight the coronavirus pandemic, in particular the confinement measures, would you say that it is an experience easy or difficult to cope with? An experience…   ","QA17. En pensant aux mesures prises pour lutter contre la pandémie de coronavirus, en particulier les mesures de confinement, diriez-vous que cela a été une expérience facile ou difficile à vivre ? Une expérience …  ",Lien_vers_eb_94_volume_B.xlsx,Is coping with the confinement measures during the coronavirus pandemic easy or difficult for you?
QA18_4,QA18.4. To what extent do you agree or disagree with each of the following statements?:- The European Union is playing a key role in ensuring that we can have access to COVID-19 vaccines in (OUR COUNTRY),QA18.4. Dans quelle mesure êtes-vous d'accord ou non avec chacune des affirmations suivantes ?:- L'UE joue un rôle clé pour nous garantir l'accès aux vaccins contre la Covid-19 en (NOTRE PAYS),Lien_vers_eb_94_volume_B.xlsx,Are you in agreement or disagreement about the European Union's role in providing access to COVID-19 vaccines in our country?
QA19,"QA19. If a vaccine against COVID-19 (coronavirus) is authorised by public authorities and available for you, when would you like to get vaccinated?","QA19. Si un vaccin contre la Covid-19 (coronavirus) est autorisé par les pouvoirs publics et mis à votre disposition, quand aimeriez-vous vous faire vacciner ?",Lien_vers_eb_94_volume_B.xlsx,When would you prefer to get vaccinated if a COVID-19 vaccine is authorized and available for you?
QA19_2,"QA19.2. If a vaccine against COVID-19 (coronavirus) is authorised by public authorities and available for you, when would you like to get vaccinated?","QA19.2. Si un vaccin contre la Covid-19 (coronavirus) est autorisé par les pouvoirs publics et mis à votre disposition, quand aimeriez-vous vous faire vacciner ?",Lien_vers_eb_94_volume_B.xlsx,When would you prefer to get vaccinated if a COVID-19 vaccine is authorized and available for you?
QA20,"QA20. Among the following sources, which ones would you trust more to give you reliable information on COVID-19 vaccines? (MULTIPLE ANSWERS POSSIBLE)",QA20. À quelles sources parmi les suivantes feriez-vous le plus confiance pour vous informer de façon fiable sur les vaccins contre la Covid-19 ? (PLUSIEURS RÉPONSES POSSIBLES),Lien_vers_eb_94_volume_B.xlsx,Which sources do you trust most for reliable information about COVID-19 vaccines? (Multiple answers possible)
QB1_1,QB1.1. To what extent do you agree or disagree with each of the following statements.:- The interests of (OUR COUNTRY) are well taken into account in the EU,QB1.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- Les intérêts de (NOTRE PAYS) sont bien pris en compte dans l'UE,Lien_vers_eb_94_volume_B.xlsx,Are your views aligned on whether our country's interests are adequately represented within the EU?
QB1_2,QB1.2. To what extent do you agree or disagree with each of the following statements.:-  EU citizens’ voice should be more taken into account for decisions relating to the future of Europe,QB1.2. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- La voix des citoyens de l'UE devrait être davantage prise en compte dans les décisions concernant l'avenir de l'Europe,Lien_vers_eb_94_volume_B.xlsx,How much do you agree or disagree that EU citizens' voices should be more considered in decisions about the future of Europe?
QB1_3,"QB1.3. To what extent do you agree or disagree with each of the following statements.:-  All EU Member States should respect the core values of the EU, such as fundamental rights and democracy","QB1.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- Tous les États membres de l'UE devraient respecter les valeurs fondamentales de l'UE, comme les droits fondamentaux et la démocratie",Lien_vers_eb_94_volume_B.xlsx,"Do you agree or disagree with the statement that all EU Member States should respect the core values of the EU, including fundamental rights and democracy?"
QB2_1,"QB2.1. Could you please tell for each of the following, whether the term brings to mind something very positive, fairly positive, fairly negative or very negative?:-Free trade","QB2.1. Pour chacun des termes suivants, pourriez-vous dire s'il évoque pour vous quelque chose de très positif, de plutôt positif, de plutôt négatif ou de très négatif ?:-Le libre-échange",Lien_vers_eb_94_volume_B.xlsx,"Rates each term as very positive, fairly positive, fairly negative, or very negative: Free trade"
QB2_3,"QB2.3. Could you please tell for each of the following, whether the term brings to mind something very positive, fairly positive, fairly negative or very negative?:- Protectionism","QB2.3. Pour chacun des termes suivants, pourriez-vous dire s'il évoque pour vous quelque chose de très positif, de plutôt positif, de plutôt négatif ou de très négatif ?:- Le protectionnisme",Lien_vers_eb_94_volume_B.xlsx,"Rates each term as very positive, fairly positive, fairly negative, or very negative: Protectionism"
QB2_4,"QB2.4. Could you please tell for each of the following, whether the term brings to mind something very positive, fairly positive, fairly negative or very negative?:-  The digital transformation of the economy and society ","QB2.4. Pour chacun des termes suivants, pourriez-vous dire s'il évoque pour vous quelque chose de très positif, de plutôt positif, de plutôt négatif ou de très négatif ?:- La transformation numérique de l'économie et de la société",Lien_vers_eb_94_volume_B.xlsx,"Rates the term ""digital transformation of the economy and society"" as very positive, fairly positive, fairly negative, or very negative."
QB3_1,"QB3.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.  :- A European economic and monetary union with one single currency, the euro","QB3.1. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:-Une union économique et monétaire européenne avec une seule monnaie, l'euro",Lien_vers_eb_94_volume_B.xlsx,"Are you for or against a European economic and monetary union with a single currency, the euro?"
QB3_2,"QB3.2. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.  :- A digital single market within the EU","QB3.2. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- Un marché numérique unique au sein de l'UE",Lien_vers_eb_94_volume_B.xlsx,Are you for or against a digital single market within the EU for each statement?
QB3_3,"QB3.3. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.  :-The creation of a European public-private fund (with funding from both public authorities and private companies) in order to support SMEs","QB3.3. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- La création d'un fonds public-privé européen (financé à la fois par les autorités publiques et les entreprises privées) dans le but de soutenir les PME",Lien_vers_eb_94_volume_B.xlsx,Are you for or against creating a European public-private fund to support Small and Medium Enterprises (SMEs)?
QB3_5,"QB3.5. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.  :-The insurance that every new trade agreement concluded by the EU will have the highest standards of climate, environmental and labour protection","QB3.5. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- L'assurance que chaque nouvel accord commercial conclu par l'UE  comprendra les normes les plus strictes en matière de protection du climat, d'environnement et de protection du travail",Lien_vers_eb_94_volume_B.xlsx,"Are you for or against the inclusion of high climate, environmental, and labor protection standards in every new trade agreement concluded by the EU?"
QB4_3,"QB4.3. For each of the following statements, do you totally agree, tend to agree, tend to disagree or totally disagree.  :- Globalisation is an opportunity for economic growth ","QB4.3. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ?:- La mondialisation représente une opportunité de croissance économique",Lien_vers_eb_94_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that globalization is an opportunity for economic growth?"
QB4_4,"QB4.4. For each of the following statements, do you totally agree, tend to agree, tend to disagree or totally disagree.  :- Each EU Member State should have a minimum wage for workers","QB4.4. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ?:-Chaque État membre de l'UE devrait avoir un salaire minimum pour les travailleurs",Lien_vers_eb_94_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that each EU Member State should have a minimum wage for workers?"
QB4_5,"QB4.5. For each of the following statements, do you totally agree, tend to agree, tend to disagree or totally disagree.  :-There should be a fair taxation of large technology companies in the EU","QB4.5. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ?:- Il devrait y avoir une taxation équitable des grandes entreprises technologiques dans l'UE",Lien_vers_eb_94_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that there should be a fair taxation of large technology companies in the EU?"
QB6_1,"QB6.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common foreign policy of the Member States of the EU","QB6.1. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-Une politique étrangère commune aux États membres de l'UE",Lien_vers_eb_94_volume_B.xlsx,Are you for or against a common foreign policy among EU Member States for each statement?
QB6_2,"QB6.2. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common defence and security policy among EU Member States","QB6.2. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-Une politique de sécurité et de défense commune des États membres de l'UE",Lien_vers_eb_94_volume_B.xlsx,Are you for or against a common defense and security policy among EU Member States for each statement?
QB6_3,"QB6.3. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :- The EU’s common trade policy","QB6.3. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :- La politique commerciale commune de l'UE",Lien_vers_eb_94_volume_B.xlsx,Are you for or against the EU's common trade policy for each statement?
QB6_4,"QB6.4. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common European policy on migration","QB6.4. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :- Une politique européenne commune en matière de migration",Lien_vers_eb_94_volume_B.xlsx,Are you for or against a common European policy on migration for each statement?
QB6_5,"QB6.5. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-  A common energy policy among EU Member States","QB6.5. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-Une politique énergétique commune des États membres de l'UE",Lien_vers_eb_94_volume_B.xlsx,Are you for or against a common energy policy among EU Member States for each statement?
QB6_6,"QB6.6. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-  Further enlargement of the EU to include other countries in future years ","QB6.6. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-L'élargissement de l'UE à d'autres pays dans les années à venir",Lien_vers_eb_94_volume_B.xlsx,Are you for or against further enlargement of the EU to include other countries in future years?
QB6_7,"QB6.7. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-The free movement of EU citizens who can live, work, study and do business anywhere in the EU","QB6.7. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-La libre circulation des citoyens de l'UE qui peuvent vivre, travailler, étudier et faire des affaires partout dans l'UE",Lien_vers_eb_94_volume_B.xlsx,"Are you for or against the free movement of EU citizens that allows them to live, work, study, and do business anywhere in the EU?"
QB7_1,"QB7.1. And what is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.:-A common European Asylum system","QB7.1. Et quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:-Un régime d'asile européen commun",Lien_vers_eb_94_volume_B.xlsx,Are you for or against a common European Asylum system for each statement?
QB7_2,"QB7.2. And what is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.:-  A reinforcement of EU external borders with more European border guards and coast guards","QB7.2. Et quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- Un renforcement des frontières extérieures de l'UE avec davantage de gardes-frontières et de gardes-côtes européens",Lien_vers_eb_94_volume_B.xlsx,Are you for or against reinforcing EU external borders with more European border guards and coast guards?
QC1a_3,QC1a.3. Please tell how attached you feel to…  :-The European Union,QC1a.3. Veuillez dire dans quelle mesure vous vous sentez attaché(e) à …  :-L'Union européenne,Lien_vers_eb_94_volume_B.xlsx,How attached do you feel to the European Union?
QC2_1,"QC2.1. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You feel you are a citizen of the EU","QC2.1. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous vous sentez citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx,To what extent do your opinions correspond with each of the following statements about being an EU citizen?
QC2_2,"QC2.2. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :- You know what your rights are as a citizen of the EU","QC2.2. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous connaissez vos droits en tant que citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx,To what extent do your opinions correspond with each statement regarding your rights as a EU citizen? (Specify for each statement)
QC2_3,"QC2.3. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You would like to know more about your rights as a citizen of the EU","QC2.3. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous aimeriez en savoir plus sur vos droits en tant que citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx,How well do each of the following statements reflect your personal opinions regarding knowing more about your rights as a citizen of the EU?
QC3a,QC3a. Which of the following do you think is the most positive result of the EU? Firstly?  ,"QC3a. Parmi les propositions suivantes, quel est, selon vous, le résultat de l'UE le plus positif ? En premier ?  ",Lien_vers_eb_94_volume_B.xlsx,"What is your opinion on what you consider to be the most positive result of the EU, firstly?"
QC4,"QC4. In your opinion, among the following subjects, which are those that most create a feeling of community among EU citizens? (MAX. 3 ANSWERS)","QC4. À votre avis, parmi les domaines suivants, quels sont ceux qui créent le plus un sentiment de communauté parmi les citoyens de l'UE ?  (MAX. 3 RÉPONSES)",Lien_vers_eb_94_volume_B.xlsx,Which subjects do you believe foster a sense of community among EU citizens (max. 3 selections)?
QD1,"QD1. Overall, to what extent do you think that in (OUR COUNTRY) people are well informed or not about European matters?","QD1. En général, dans quelle mesure pensez-vous qu'en (NOTRE PAYS), les gens sont bien informés ou pas bien informés sur les questions européennes ?",Lien_vers_eb_94_volume_B.xlsx,How well informed do you think people in our country are about European matters overall?
QD2,"QD2. And overall, to what extent do you think that you are well informed or not about European matters?","QD2. En général, dans quelle mesure pensez-vous être bien informé(e) ou pas sur les questions européennes ?  ",Lien_vers_eb_94_volume_B.xlsx,How well informed do you feel about European matters overall?
QD3_1,QD3.1. Could you tell to what extent you…? :- Watch television on a TV set,QD3.1. Pouvez-vous dire dans quelle mesure vous … ? :- Regardez la télévision sur un poste de télévision,Lien_vers_eb_94_volume_B.xlsx,"Do you watch television on a TV set, and if so, how often?"
QD3_2,QD3.2. Could you tell to what extent you…? :- Watch television via the Internet,QD3.2. Pouvez-vous dire dans quelle mesure vous … ? :- Regardez la télévision via Internet,Lien_vers_eb_94_volume_B.xlsx,"Do you watch television via the Internet, and if so, how often?"
QD3_3,QD3.3. Could you tell to what extent you…? :- Listen to the radio      ,QD3.3. Pouvez-vous dire dans quelle mesure vous … ? :- Écoutez la radio,Lien_vers_eb_94_volume_B.xlsx,"Do you listen to the radio? (If yes, to what extent?)"
QD3_4,QD3.4. Could you tell to what extent you…? :- Read the written press,QD3.4. Pouvez-vous dire dans quelle mesure vous … ? :- Lisez la presse écrite,Lien_vers_eb_94_volume_B.xlsx,To what extent do you read the written press?
QD3_5,QD3.5. Could you tell to what extent you…? :- Use the Internet,QD3.5. Pouvez-vous dire dans quelle mesure vous … ? :- Utilisez Internet,Lien_vers_eb_94_volume_B.xlsx,How often do you use the Internet?
QD4a,QD4a. Where do you get most of your news on European political matters? Firstly?  ,QD4a. Quelle est votre principale source d'information à propos des affaires politiques européennes ? Premièrement ?  ,Lien_vers_eb_94_volume_B.xlsx,What is your primary source for news about European political matters?
