sheet_id,question_en,question_fr,file_name
QA19,"QA19. If a vaccine against COVID-19 (coronavirus) is authorised by public authorities and available for you, when would you like to get vaccinated?","QA19. Si un vaccin contre la Covid-19 (coronavirus) est autorisé par les pouvoirs publics et mis à votre disposition, quand aimeriez-vous vous faire vacciner ?",Lien_vers_eb_94_volume_B.xlsx
QA19_2,"QA19.2. If a vaccine against COVID-19 (coronavirus) is authorised by public authorities and available for you, when would you like to get vaccinated?","QA19.2. Si un vaccin contre la Covid-19 (coronavirus) est autorisé par les pouvoirs publics et mis à votre disposition, quand aimeriez-vous vous faire vacciner ?",Lien_vers_eb_94_volume_B.xlsx
QA20,"QA20. Among the following sources, which ones would you trust more to give you reliable information on COVID-19 vaccines? (MULTIPLE ANSWERS POSSIBLE)",QA20. À quelles sources parmi les suivantes feriez-vous le plus confiance pour vous informer de façon fiable sur les vaccins contre la Covid-19 ? (PLUSIEURS RÉPONSES POSSIBLES),Lien_vers_eb_94_volume_B.xlsx
QB1_1,QB1.1. To what extent do you agree or disagree with each of the following statements.:- The interests of (OUR COUNTRY) are well taken into account in the EU,QB1.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- Les intérêts de (NOTRE PAYS) sont bien pris en compte dans l'UE,Lien_vers_eb_94_volume_B.xlsx
QB1_2,QB1.2. To what extent do you agree or disagree with each of the following statements.:-  EU citizens’ voice should be more taken into account for decisions relating to the future of Europe,QB1.2. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- La voix des citoyens de l'UE devrait être davantage prise en compte dans les décisions concernant l'avenir de l'Europe,Lien_vers_eb_94_volume_B.xlsx
QB1_3,"QB1.3. To what extent do you agree or disagree with each of the following statements.:-  All EU Member States should respect the core values of the EU, such as fundamental rights and democracy","QB1.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:- Tous les États membres de l'UE devraient respecter les valeurs fondamentales de l'UE, comme les droits fondamentaux et la démocratie",Lien_vers_eb_94_volume_B.xlsx
QB2_1,"QB2.1. Could you please tell for each of the following, whether the term brings to mind something very positive, fairly positive, fairly negative or very negative?:-Free trade","QB2.1. Pour chacun des termes suivants, pourriez-vous dire s'il évoque pour vous quelque chose de très positif, de plutôt positif, de plutôt négatif ou de très négatif ?:-Le libre-échange",Lien_vers_eb_94_volume_B.xlsx
QB2_3,"QB2.3. Could you please tell for each of the following, whether the term brings to mind something very positive, fairly positive, fairly negative or very negative?:- Protectionism","QB2.3. Pour chacun des termes suivants, pourriez-vous dire s'il évoque pour vous quelque chose de très positif, de plutôt positif, de plutôt négatif ou de très négatif ?:- Le protectionnisme",Lien_vers_eb_94_volume_B.xlsx
QB2_4,"QB2.4. Could you please tell for each of the following, whether the term brings to mind something very positive, fairly positive, fairly negative or very negative?:-  The digital transformation of the economy and society ","QB2.4. Pour chacun des termes suivants, pourriez-vous dire s'il évoque pour vous quelque chose de très positif, de plutôt positif, de plutôt négatif ou de très négatif ?:- La transformation numérique de l'économie et de la société",Lien_vers_eb_94_volume_B.xlsx
QB3_1,"QB3.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.  :- A European economic and monetary union with one single currency, the euro","QB3.1. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:-Une union économique et monétaire européenne avec une seule monnaie, l'euro",Lien_vers_eb_94_volume_B.xlsx
QB3_2,"QB3.2. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.  :- A digital single market within the EU","QB3.2. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- Un marché numérique unique au sein de l'UE",Lien_vers_eb_94_volume_B.xlsx
QB3_3,"QB3.3. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.  :-The creation of a European public-private fund (with funding from both public authorities and private companies) in order to support SMEs","QB3.3. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- La création d'un fonds public-privé européen (financé à la fois par les autorités publiques et les entreprises privées) dans le but de soutenir les PME",Lien_vers_eb_94_volume_B.xlsx
QB3_5,"QB3.5. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.  :-The insurance that every new trade agreement concluded by the EU will have the highest standards of climate, environmental and labour protection","QB3.5. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- L'assurance que chaque nouvel accord commercial conclu par l'UE  comprendra les normes les plus strictes en matière de protection du climat, d'environnement et de protection du travail",Lien_vers_eb_94_volume_B.xlsx
QB4_3,"QB4.3. For each of the following statements, do you totally agree, tend to agree, tend to disagree or totally disagree.  :- Globalisation is an opportunity for economic growth ","QB4.3. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ?:- La mondialisation représente une opportunité de croissance économique",Lien_vers_eb_94_volume_B.xlsx
QB4_4,"QB4.4. For each of the following statements, do you totally agree, tend to agree, tend to disagree or totally disagree.  :- Each EU Member State should have a minimum wage for workers","QB4.4. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ?:-Chaque État membre de l'UE devrait avoir un salaire minimum pour les travailleurs",Lien_vers_eb_94_volume_B.xlsx
QB4_5,"QB4.5. For each of the following statements, do you totally agree, tend to agree, tend to disagree or totally disagree.  :-There should be a fair taxation of large technology companies in the EU","QB4.5. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ?:- Il devrait y avoir une taxation équitable des grandes entreprises technologiques dans l'UE",Lien_vers_eb_94_volume_B.xlsx
QB6_1,"QB6.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common foreign policy of the Member States of the EU","QB6.1. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-Une politique étrangère commune aux États membres de l'UE",Lien_vers_eb_94_volume_B.xlsx
QB6_2,"QB6.2. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common defence and security policy among EU Member States","QB6.2. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-Une politique de sécurité et de défense commune des États membres de l'UE",Lien_vers_eb_94_volume_B.xlsx
QB6_3,"QB6.3. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :- The EU’s common trade policy","QB6.3. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :- La politique commerciale commune de l'UE",Lien_vers_eb_94_volume_B.xlsx
QB6_4,"QB6.4. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common European policy on migration","QB6.4. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :- Une politique européenne commune en matière de migration",Lien_vers_eb_94_volume_B.xlsx
QB6_5,"QB6.5. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-  A common energy policy among EU Member States","QB6.5. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-Une politique énergétique commune des États membres de l'UE",Lien_vers_eb_94_volume_B.xlsx
QB6_6,"QB6.6. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-  Further enlargement of the EU to include other countries in future years ","QB6.6. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-L'élargissement de l'UE à d'autres pays dans les années à venir",Lien_vers_eb_94_volume_B.xlsx
QB6_7,"QB6.7. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-The free movement of EU citizens who can live, work, study and do business anywhere in the EU","QB6.7. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-La libre circulation des citoyens de l'UE qui peuvent vivre, travailler, étudier et faire des affaires partout dans l'UE",Lien_vers_eb_94_volume_B.xlsx
QB7_1,"QB7.1. And what is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.:-A common European Asylum system","QB7.1. Et quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:-Un régime d'asile européen commun",Lien_vers_eb_94_volume_B.xlsx
QB7_2,"QB7.2. And what is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.:-  A reinforcement of EU external borders with more European border guards and coast guards","QB7.2. Et quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- Un renforcement des frontières extérieures de l'UE avec davantage de gardes-frontières et de gardes-côtes européens",Lien_vers_eb_94_volume_B.xlsx
QC1a_3,QC1a.3. Please tell how attached you feel to…  :-The European Union,QC1a.3. Veuillez dire dans quelle mesure vous vous sentez attaché(e) à …  :-L'Union européenne,Lien_vers_eb_94_volume_B.xlsx
QC2_1,"QC2.1. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You feel you are a citizen of the EU","QC2.1. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous vous sentez citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx
QC2_2,"QC2.2. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :- You know what your rights are as a citizen of the EU","QC2.2. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous connaissez vos droits en tant que citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx
QC2_3,"QC2.3. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You would like to know more about your rights as a citizen of the EU","QC2.3. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous aimeriez en savoir plus sur vos droits en tant que citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx
QC3a,QC3a. Which of the following do you think is the most positive result of the EU? Firstly?  ,"QC3a. Parmi les propositions suivantes, quel est, selon vous, le résultat de l'UE le plus positif ? En premier ?  ",Lien_vers_eb_94_volume_B.xlsx
QC4,"QC4. In your opinion, among the following subjects, which are those that most create a feeling of community among EU citizens? (MAX. 3 ANSWERS)","QC4. À votre avis, parmi les domaines suivants, quels sont ceux qui créent le plus un sentiment de communauté parmi les citoyens de l'UE ?  (MAX. 3 RÉPONSES)",Lien_vers_eb_94_volume_B.xlsx
QD1,"QD1. Overall, to what extent do you think that in (OUR COUNTRY) people are well informed or not about European matters?","QD1. En général, dans quelle mesure pensez-vous qu'en (NOTRE PAYS), les gens sont bien informés ou pas bien informés sur les questions européennes ?",Lien_vers_eb_94_volume_B.xlsx
QD2,"QD2. And overall, to what extent do you think that you are well informed or not about European matters?","QD2. En général, dans quelle mesure pensez-vous être bien informé(e) ou pas sur les questions européennes ?  ",Lien_vers_eb_94_volume_B.xlsx
QD3_1,QD3.1. Could you tell to what extent you…? :- Watch television on a TV set,QD3.1. Pouvez-vous dire dans quelle mesure vous … ? :- Regardez la télévision sur un poste de télévision,Lien_vers_eb_94_volume_B.xlsx
QD3_2,QD3.2. Could you tell to what extent you…? :- Watch television via the Internet,QD3.2. Pouvez-vous dire dans quelle mesure vous … ? :- Regardez la télévision via Internet,Lien_vers_eb_94_volume_B.xlsx
QD3_3,QD3.3. Could you tell to what extent you…? :- Listen to the radio      ,QD3.3. Pouvez-vous dire dans quelle mesure vous … ? :- Écoutez la radio,Lien_vers_eb_94_volume_B.xlsx
QD3_4,QD3.4. Could you tell to what extent you…? :- Read the written press,QD3.4. Pouvez-vous dire dans quelle mesure vous … ? :- Lisez la presse écrite,Lien_vers_eb_94_volume_B.xlsx
QD3_5,QD3.5. Could you tell to what extent you…? :- Use the Internet,QD3.5. Pouvez-vous dire dans quelle mesure vous … ? :- Utilisez Internet,Lien_vers_eb_94_volume_B.xlsx
QD4a,QD4a. Where do you get most of your news on European political matters? Firstly?  ,QD4a. Quelle est votre principale source d'information à propos des affaires politiques européennes ? Premièrement ?  ,Lien_vers_eb_94_volume_B.xlsx
QD5,"QD5. When you are looking for information about the EU, its policies, its institutions, which of the following sources do you use? (MULTIPLE ANSWERS POSSIBLE) ","QD5. Quand vous désirez obtenir des informations sur l'UE, ses politiques et ses institutions, lesquelles des sources suivantes utilisez-vous ? (PLUSIEURS RÉPONSES POSSIBLES)",Lien_vers_eb_94_volume_B.xlsx
QD6_1,"QD6.1. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Television","QD6.1. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Télévision",Lien_vers_eb_94_volume_B.xlsx
QD6_2,"QD6.2. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Radio","QD6.2. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Radio",Lien_vers_eb_94_volume_B.xlsx
QD6_3,"QD6.3. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Written press","QD6.3. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Presse écrite",Lien_vers_eb_94_volume_B.xlsx
QD6_4,"QD6.4. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Websites","QD6.4. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Sites Internet",Lien_vers_eb_94_volume_B.xlsx
QD6_5,"QD6.5. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Online social networks","QD6.5. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Réseaux sociaux en ligne",Lien_vers_eb_94_volume_B.xlsx
QD7_1,"QD7.1. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media:-  (NATIONALITY) media provide trustworthy information","QD7.1. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :- Les médias (NATIONALITÉ) fournissent des informations dignes de confiance",Lien_vers_eb_94_volume_B.xlsx
QD7_2,"QD7.2. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media:-  (NATIONALITY) media provide a diversity of views and opinions","QD7.2. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :- Les médias (NATIONALITÉ) fournissent une variété de points de vue et d'opinions",Lien_vers_eb_94_volume_B.xlsx
QD7_4,"QD7.4. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media:-  (NATIONALITY) public service media are free from political pressure","QD7.4. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :- Les médias (NATIONALITÉ) du service public ne subissent aucune pression politique",Lien_vers_eb_94_volume_B.xlsx
QD8_1,"QD8.1. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements.:- You often come across news or information that you believe misrepresent reality or are even false.","QD8.1. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :- Il vous arrive souvent de lire ou entendre des nouvelles ou des informations qui, selon vous, déforment la réalité ou sont même fausses",Lien_vers_eb_94_volume_B.xlsx
QD8_2,"QD8.2. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements.:- It is easy for you to identify news or information that you believe misrepresent reality or are even false.","QD8.2. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :- Il est facile pour vous d'identifier des nouvelles ou des informations qui, selon vous, déforment la réalité ou sont même fausses",Lien_vers_eb_94_volume_B.xlsx
QD8_3,"QD8.3. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements.:- The existence of news or information that misrepresent reality or is even false is a problem in (OUR COUNTRY)","QD8.3. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :- L'existence de nouvelles ou d'informations qui déforment la réalité ou sont même fausses est un problème en (NOTRE PAYS)",Lien_vers_eb_94_volume_B.xlsx
QD8_4,"QD8.4. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements.:- The existence of news or information that misrepresent reality or is even false is a problem for democracy in general","QD8.4. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-L'existence de nouvelles ou d'informations qui déforment la réalité ou sont même fausses est un problème pour la démocratie en général",Lien_vers_eb_94_volume_B.xlsx
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…? :- The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ? :- Dans l'Union européenne",Lien_vers_eb_94_volume_B.xlsx
Q2a_1,Q2a_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from government and politicians | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2a_2,Q2a_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from economic or other specific interests | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2a_1f,Q2a_1f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from government and politicians | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q2a_2f,Q2a_2f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from economic or other specific interests | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q2b_1,Q2b_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): No interference or pressure from government and politicians | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2b_2,Q2b_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2b_1f,Q2b_1f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): No interference or pressure from government and politicians | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q2b_2f,Q2b_2f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q3,"Q3 If you were a party to a court hearing (e.g., a dispute about a purchase you made), would you prefer to attend the hearing in person or via videoconferencing? | Base: All",,Lien_vers_fl_540_volume_B.xlsx
0008,Q2a_3f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): The status and position of judges do not sufficiently guarantee their independence | Base: All,,Lien_vers_fl_489_volume_B.xlsx
0009,Q2b_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): No interference or pressure from government and politicians | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_489_volume_B.xlsx
0010,Q2b_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_489_volume_B.xlsx
0017,D2 Which of the following describes how you think of yourself? | Base: All,,Lien_vers_fl_489_volume_B.xlsx
0018,D3a What is your nationality? Please tell me the country(ies) that applies(y). | Base: All,,Lien_vers_fl_489_volume_B.xlsx
0023,"D22 How many people aged 15 years or more live in your household, yourself included? | Base: All",,Lien_vers_fl_489_volume_B.xlsx
QA1_1,QA1.1. How would you judge the current situation in each of the following? :-The situation in (OUR COUNTRY) in general,QA1.1. Comment jugez-vous la situation actuelle de chacun des domaines suivants ?   :-La situation en (NOTRE PAYS) en général,Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA1_4,QA1.4. How would you judge the current situation in each of the following? :-Your personal job situation,QA1.4. Comment jugez-vous la situation actuelle de chacun des domaines suivants ?   :-Votre situation professionnelle,Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA2_1,"QA2.1. What are your expectations for the next 12 months: will the next 12 months be better, worse or the same, when it comes to...? :-Your life in general","QA2.1. Quelles sont vos attentes pour les 12 prochains mois: les 12 prochains mois seront-ils meilleurs, moins bons ou sans changement, en ce qui concerne … ? :-Votre vie en général",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA2_2,"QA2.2. What are your expectations for the next 12 months: will the next 12 months be better, worse or the same, when it comes to...? :-The situation in (OUR COUNTRY) in general","QA2.2. Quelles sont vos attentes pour les 12 prochains mois: les 12 prochains mois seront-ils meilleurs, moins bons ou sans changement, en ce qui concerne … ? :-La situation en (NOTRE PAYS) en général",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA2_3,"QA2.3. What are your expectations for the next 12 months: will the next 12 months be better, worse or the same, when it comes to...? :-The economic situation in (OUR COUNTRY)","QA2.3. Quelles sont vos attentes pour les 12 prochains mois: les 12 prochains mois seront-ils meilleurs, moins bons ou sans changement, en ce qui concerne … ? :-La situation économique en (NOTRE PAYS)",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA2_4,"QA2.4. What are your expectations for the next 12 months: will the next 12 months be better, worse or the same, when it comes to...? :-The financial situation of your household","QA2.4. Quelles sont vos attentes pour les 12 prochains mois: les 12 prochains mois seront-ils meilleurs, moins bons ou sans changement, en ce qui concerne … ? :-La situation financière de votre ménage",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA2_7,"QA2.7. What are your expectations for the next 12 months: will the next 12 months be better, worse or the same, when it comes to...? :-The economic situation in the EU","QA2.7. Quelles sont vos attentes pour les 12 prochains mois: les 12 prochains mois seront-ils meilleurs, moins bons ou sans changement, en ce qui concerne … ? :-La situation économique dans l'UE",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA3,QA3. What do you think are the two most important issues facing (OUR COUNTRY) at the moment? (MAX. 2 ANSWERS),"QA3. À votre avis, quels sont les deux problèmes les plus importants auxquels doit faire face (NOTRE PAYS) actuellement ?  (2 RÉPONSES MAX.) ",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA5,QA5. What do you think are the two most important issues facing the EU at the moment? (MAX. 2 ANSWERS),"QA5. À votre avis, quels sont les deux problèmes les plus importants auxquels doit faire face l'UE actuellement ?  (2 RÉPONSES MAX.) ",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…? :-The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ? :-Dans l'Union européenne",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA6_8,"QA6.8. How much trust do you have in certain institutions? For each of the following institutions, do you tend to trust it or tend not to trust it? :-Health and medical staff in (OUR COUNTRY)","QA6.8. Dans quelle mesure avez-vous confiance dans certaines institutions ? Pour chacune des institutions suivantes, avez-vous plutôt confiance ou plutôt pas confiance en elle ?   :-Le personnel médical et de santé en (NOTRE PAYS)",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA6_11,"QA6.11. How much trust do you have in certain institutions? For each of the following institutions, do you tend to trust it or tend not to trust it? :-The European Union","QA6.11. Dans quelle mesure avez-vous confiance dans certaines institutions ? Pour chacune des institutions suivantes, avez-vous plutôt confiance ou plutôt pas confiance en elle ?   :-L'Union européenne",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA7,QA7. What does the European Union mean to you personally? (MULTIPLE ANSWERS POSSIBLE),QA7. Que représente l'UE pour vous personnellement ?  (PLUSIEURS RÉPONSES POSSIBLES) ,Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA8_1,"QA8.1. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Modern","QA8.1. Pour chacun des mots suivants, veuillez indiquer s'il décrit très bien, plutôt bien, plutôt mal ou très mal l'idée que vous pouvez vous faire de l'UE.   :-Moderne",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA8_2,"QA8.2. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Democratic","QA8.2. Pour chacun des mots suivants, veuillez indiquer s'il décrit très bien, plutôt bien, plutôt mal ou très mal l'idée que vous pouvez vous faire de l'UE.   :-Démocratique",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA8_3,"QA8.3. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Protective","QA8.3. Pour chacun des mots suivants, veuillez indiquer s'il décrit très bien, plutôt bien, plutôt mal ou très mal l'idée que vous pouvez vous faire de l'UE.   :-Protectrice",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA8_4,"QA8.4. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Efficient","QA8.4. Pour chacun des mots suivants, veuillez indiquer s'il décrit très bien, plutôt bien, plutôt mal ou très mal l'idée que vous pouvez vous faire de l'UE.   :-Efficace",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA8_5,"QA8.5. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Forward-looking","QA8.5. Pour chacun des mots suivants, veuillez indiquer s'il décrit très bien, plutôt bien, plutôt mal ou très mal l'idée que vous pouvez vous faire de l'UE.   :-Tournée vers l'avenir",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA8_6,"QA8.6. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Remote","QA8.6. Pour chacun des mots suivants, veuillez indiquer s'il décrit très bien, plutôt bien, plutôt mal ou très mal l'idée que vous pouvez vous faire de l'UE.   :-Éloignée",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA8_7,"QA8.7. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Bureaucratic","QA8.7. Pour chacun des mots suivants, veuillez indiquer s'il décrit très bien, plutôt bien, plutôt mal ou très mal l'idée que vous pouvez vous faire de l'UE.   :-Bureaucratique",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
QA8_8,"QA8.8. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Reacting fast in times of crisis","QA8.8. Pour chacun des mots suivants, veuillez indiquer s'il décrit très bien, plutôt bien, plutôt mal ou très mal l'idée que vous pouvez vous faire de l'UE.   :-Capable de réaction rapide en temps de crise",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx
