sheet_id,file_name,question_clean,answer_label,is_summary,demographic_type,demographic_value,count,pct,total_base
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Total 'Totally Disagree',True,class_belonging,upper_middle,6.0,3.0,208.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,total,eu27,7.8,,27032.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,gender,male,7.8,,13125.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,gender,female,7.9,,13907.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,occupation,self_employed,7.8,,2212.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,occupation,manager,8.2,,3104.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,occupation,other_white_collar,7.8,,3842.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,occupation,manual_worker,7.6,,5709.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,occupation,house_person,7.4,,1417.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,occupation,unemployed,7.9,,1437.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,occupation,retired,7.9,,6585.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,occupation,student,8.1,,2726.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,income_difficulty,poor,7.4,,2080.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,income_difficulty,medium,7.5,,6906.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,income_difficulty,rich,8.0,,17795.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,class_belonging,working_class,7.9,,5977.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,class_belonging,lower_middle,7.6,,4878.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,class_belonging,middle,7.8,,13418.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,class_belonging,upper_middle,8.1,,2223.0
T26,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that European citizens should have the right to move and work freely across national borders within the EU?,Average,False,class_belonging,upper_middle,7.5,,208.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,total,eu27,296.0,1.0,27032.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,gender,male,154.0,1.0,13125.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,gender,female,142.0,1.0,13907.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,occupation,self_employed,40.0,2.0,2212.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,occupation,manager,14.0,0.0,3104.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,occupation,other_white_collar,34.0,1.0,3842.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,occupation,manual_worker,59.0,1.0,5709.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,occupation,house_person,25.0,2.0,1417.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,occupation,unemployed,18.0,1.0,1437.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,occupation,retired,76.0,1.0,6585.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,occupation,student,31.0,1.0,2726.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,income_difficulty,poor,16.0,1.0,2080.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,income_difficulty,medium,64.0,1.0,6906.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,income_difficulty,rich,215.0,1.0,17795.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,class_belonging,working_class,54.0,1.0,5977.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,class_belonging,lower_middle,42.0,1.0,4878.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,class_belonging,middle,173.0,1.0,13418.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,class_belonging,upper_middle,21.0,1.0,2223.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,0 Totally disagree,False,class_belonging,upper_middle,2.0,1.0,208.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,total,eu27,228.0,1.0,27032.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,gender,male,111.0,1.0,13125.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,gender,female,117.0,1.0,13907.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,occupation,self_employed,37.0,2.0,2212.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,occupation,manager,16.0,1.0,3104.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,occupation,other_white_collar,19.0,1.0,3842.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,occupation,manual_worker,86.0,2.0,5709.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,occupation,house_person,20.0,1.0,1417.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,occupation,unemployed,7.0,0.0,1437.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,occupation,retired,33.0,1.0,6585.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,occupation,student,10.0,0.0,2726.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,income_difficulty,poor,36.0,2.0,2080.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,income_difficulty,medium,98.0,1.0,6906.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,income_difficulty,rich,93.0,1.0,17795.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,class_belonging,working_class,33.0,0.0,5977.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,class_belonging,lower_middle,47.0,1.0,4878.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,class_belonging,middle,125.0,1.0,13418.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,class_belonging,upper_middle,18.0,1.0,2223.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,1,False,class_belonging,upper_middle,5.0,3.0,208.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,total,eu27,265.0,1.0,27032.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,gender,male,130.0,1.0,13125.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,gender,female,135.0,1.0,13907.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,occupation,self_employed,29.0,1.0,2212.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,occupation,manager,12.0,0.0,3104.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,occupation,other_white_collar,51.0,1.0,3842.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,occupation,manual_worker,81.0,1.0,5709.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,occupation,house_person,21.0,1.0,1417.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,occupation,unemployed,6.0,0.0,1437.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,occupation,retired,37.0,1.0,6585.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,occupation,student,28.0,1.0,2726.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,income_difficulty,poor,40.0,2.0,2080.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,income_difficulty,medium,123.0,2.0,6906.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,income_difficulty,rich,102.0,1.0,17795.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,class_belonging,working_class,38.0,1.0,5977.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,class_belonging,lower_middle,48.0,1.0,4878.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,class_belonging,middle,158.0,1.0,13418.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,class_belonging,upper_middle,14.0,1.0,2223.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,2,False,class_belonging,upper_middle,8.0,4.0,208.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,total,eu27,421.0,2.0,27032.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,gender,male,217.0,2.0,13125.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,gender,female,204.0,1.0,13907.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,occupation,self_employed,42.0,2.0,2212.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,occupation,manager,41.0,1.0,3104.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,occupation,other_white_collar,70.0,2.0,3842.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,occupation,manual_worker,106.0,2.0,5709.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,occupation,house_person,18.0,1.0,1417.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,occupation,unemployed,14.0,1.0,1437.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,occupation,retired,93.0,1.0,6585.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,occupation,student,37.0,1.0,2726.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,income_difficulty,poor,59.0,3.0,2080.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,income_difficulty,medium,198.0,3.0,6906.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,income_difficulty,rich,163.0,1.0,17795.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,class_belonging,working_class,59.0,1.0,5977.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,class_belonging,lower_middle,109.0,2.0,4878.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,class_belonging,middle,233.0,2.0,13418.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,class_belonging,upper_middle,13.0,1.0,2223.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,3,False,class_belonging,upper_middle,7.0,3.0,208.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,total,eu27,767.0,3.0,27032.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,gender,male,368.0,3.0,13125.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,gender,female,399.0,3.0,13907.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,occupation,self_employed,90.0,4.0,2212.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,occupation,manager,98.0,3.0,3104.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,occupation,other_white_collar,121.0,3.0,3842.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,occupation,manual_worker,163.0,3.0,5709.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,occupation,house_person,52.0,4.0,1417.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,occupation,unemployed,24.0,2.0,1437.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,occupation,retired,162.0,2.0,6585.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,occupation,student,57.0,2.0,2726.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,income_difficulty,poor,104.0,5.0,2080.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,income_difficulty,medium,225.0,3.0,6906.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,income_difficulty,rich,437.0,2.0,17795.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,class_belonging,working_class,134.0,2.0,5977.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,class_belonging,lower_middle,166.0,3.0,4878.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,class_belonging,middle,372.0,3.0,13418.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,class_belonging,upper_middle,84.0,4.0,2223.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,4,False,class_belonging,upper_middle,11.0,6.0,208.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,total,eu27,1445.0,5.0,27032.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,gender,male,638.0,5.0,13125.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,gender,female,807.0,6.0,13907.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,occupation,self_employed,105.0,5.0,2212.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,occupation,manager,114.0,4.0,3104.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,occupation,other_white_collar,138.0,4.0,3842.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,occupation,manual_worker,380.0,7.0,5709.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,occupation,house_person,116.0,8.0,1417.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,occupation,unemployed,112.0,8.0,1437.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,occupation,retired,321.0,5.0,6585.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,occupation,student,159.0,6.0,2726.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,income_difficulty,poor,191.0,9.0,2080.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,income_difficulty,medium,521.0,8.0,6906.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,income_difficulty,rich,725.0,4.0,17795.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,class_belonging,working_class,340.0,6.0,5977.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,class_belonging,lower_middle,299.0,6.0,4878.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,class_belonging,middle,713.0,5.0,13418.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,class_belonging,upper_middle,59.0,3.0,2223.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,5 Neither agree nor disagree,False,class_belonging,upper_middle,5.0,2.0,208.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,total,eu27,1029.0,4.0,27032.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,gender,male,514.0,4.0,13125.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,gender,female,515.0,4.0,13907.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,occupation,self_employed,124.0,5.0,2212.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,occupation,manager,67.0,2.0,3104.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,occupation,other_white_collar,164.0,4.0,3842.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,occupation,manual_worker,268.0,5.0,5709.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,occupation,house_person,71.0,5.0,1417.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,occupation,unemployed,43.0,3.0,1437.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,occupation,retired,198.0,3.0,6585.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,occupation,student,95.0,4.0,2726.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,income_difficulty,poor,70.0,3.0,2080.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,income_difficulty,medium,414.0,6.0,6906.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,income_difficulty,rich,537.0,3.0,17795.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,class_belonging,working_class,213.0,4.0,5977.0
T27,Identities_values_eb_508_volume_B.xlsx,To what extent do you agree or disagree (on a scale of 0-10) that judges should be independent and not under the influence of others?,6,False,class_belonging,lower_middle,175.0,4.0,4878.0
