sheet_id,question_en,question_fr,file_name
QB7_1,"QB7.1. And what is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.:-A common European Asylum system","QB7.1. Et quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:-Un régime d'asile européen commun",Lien_vers_eb_94_volume_B.xlsx
QB7_2,"QB7.2. And what is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it.:-  A reinforcement of EU external borders with more European border guards and coast guards","QB7.2. Et quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre.:- Un renforcement des frontières extérieures de l'UE avec davantage de gardes-frontières et de gardes-côtes européens",Lien_vers_eb_94_volume_B.xlsx
QC1a_1,QC1a.1. Please tell how attached you feel to…  :- Your city/ town/ village,QC1a.1. Veuillez dire dans quelle mesure vous vous sentez attaché(e) à …  :-Votre ville ou village,Lien_vers_eb_94_volume_B.xlsx
QC1a_2,QC1a.2. Please tell how attached you feel to…  :-(OUR COUNTRY),QC1a.2. Veuillez dire dans quelle mesure vous vous sentez attaché(e) à …  :-(NOTRE PAYS),Lien_vers_eb_94_volume_B.xlsx
QC1a_3,QC1a.3. Please tell how attached you feel to…  :-The European Union,QC1a.3. Veuillez dire dans quelle mesure vous vous sentez attaché(e) à …  :-L'Union européenne,Lien_vers_eb_94_volume_B.xlsx
QC1a_4,QC1a.4. Please tell how attached you feel to…  :-Europe,QC1a.4. Veuillez dire dans quelle mesure vous vous sentez attaché(e) à …  :-L'Europe,Lien_vers_eb_94_volume_B.xlsx
QC2_1,"QC2.1. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You feel you are a citizen of the EU","QC2.1. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous vous sentez citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx
QC2_2,"QC2.2. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :- You know what your rights are as a citizen of the EU","QC2.2. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous connaissez vos droits en tant que citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx
QC2_3,"QC2.3. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You would like to know more about your rights as a citizen of the EU","QC2.3. Pour chacune des propositions suivantes, veuillez dire dans quelle mesure elle correspond ou pas à votre opinion ? :-Vous aimeriez en savoir plus sur vos droits en tant que citoyen(ne) de l'UE",Lien_vers_eb_94_volume_B.xlsx
QC3a,QC3a. Which of the following do you think is the most positive result of the EU? Firstly?  ,"QC3a. Parmi les propositions suivantes, quel est, selon vous, le résultat de l'UE le plus positif ? En premier ?  ",Lien_vers_eb_94_volume_B.xlsx
QC3b,QC3b. And then? (MAX. 2 ANSWERS) ,QC3b. Et ensuite ? (MAX. 2 RÉPONSES),Lien_vers_eb_94_volume_B.xlsx
QC3R,QC3R. Which of the following are the most positive results of the EU? TOTAL (MAX. 3 ANSWERS),"QC3R. Quels sont, parmi les suivants, les résultats les plus positifs de l'UE ? TOTAL (MAX. 3 RÉPONSES)",Lien_vers_eb_94_volume_B.xlsx
QC4,"QC4. In your opinion, among the following subjects, which are those that most create a feeling of community among EU citizens? (MAX. 3 ANSWERS)","QC4. À votre avis, parmi les domaines suivants, quels sont ceux qui créent le plus un sentiment de communauté parmi les citoyens de l'UE ?  (MAX. 3 RÉPONSES)",Lien_vers_eb_94_volume_B.xlsx
QC5_1,"QC5.1. For each of the following statements, please tell whether you totally agree, tend to agree, tend to disagree or totally disagree.:- People in (OUR COUNTRY) have a lot of things in common ","QC5.1. Pourriez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-En (NOTRE PAYS), les gens ont beaucoup de choses en commun",Lien_vers_eb_94_volume_B.xlsx
QC5_2,"QC5.2. For each of the following statements, please tell whether you totally agree, tend to agree, tend to disagree or totally disagree.:-  People in the EU have a lot of things in common","QC5.2. Pourriez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-Dans l'UE, les gens ont beaucoup de choses en commun",Lien_vers_eb_94_volume_B.xlsx
QC6_1,"QC6.1. For each of the following statements, please tell whether you totally agree, tend to agree, tend to disagree or totally disagree. :- Overall, regarding your quality of life, it was better before","QC6.1. Pourriez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-Globalement, en ce qui concerne votre qualité de vie, les choses étaient mieux avant",Lien_vers_eb_94_volume_B.xlsx
QC6_2,"QC6.2. For each of the following statements, please tell whether you totally agree, tend to agree, tend to disagree or totally disagree. :-You understand well what is going on in today's world","QC6.2. Pourriez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-Vous comprenez bien ce qui se passe dans le monde actuellement",Lien_vers_eb_94_volume_B.xlsx
QC6_3,"QC6.3. For each of the following statements, please tell whether you totally agree, tend to agree, tend to disagree or totally disagree. :- You have confidence in the future","QC6.3. Pourriez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-Vous avez confiance dans l'avenir",Lien_vers_eb_94_volume_B.xlsx
SD22_1,SD22.1. For each of the following statements about the EU could you please tell whether you think it is true or false? :-  The Euro area currently consists of 19 Member States,"SD22.1. Pour chacune des affirmations suivantes sur l'UE, pourriez-vous dire si elle vous semble Vraie ou fausse ?:- La zone euro est actuellement composée de 19 États membres",Lien_vers_eb_94_volume_B.xlsx
SD22_2,SD22.2. For each of the following statements about the EU could you please tell whether you think it is true or false? :-The members of the European Parliament are directly elected by the citizens of each Member State,"SD22.2. Pour chacune des affirmations suivantes sur l'UE, pourriez-vous dire si elle vous semble Vraie ou fausse ?:-Les membres du Parlement européen sont élus directement par les citoyens de chaque État membre",Lien_vers_eb_94_volume_B.xlsx
SD22_3,SD22.3. For each of the following statements about the EU could you please tell whether you think it is true or false? :-Switzerland is a Member State of the EU,"SD22.3. Pour chacune des affirmations suivantes sur l'UE, pourriez-vous dire si elle vous semble Vraie ou fausse ?:-La Suisse est un État membre de l'UE",Lien_vers_eb_94_volume_B.xlsx
SD22R_1,SD22R.1. For each of the following statements about the EU could you please tell me whether you think it is true or false.,"SD22R.1. Pour chacune des affirmations suivantes sur l'UE, pourriez-vous me dire si elle vous semble vraie ou fausse.",Lien_vers_eb_94_volume_B.xlsx
SD22R_2,SD22R.2. For each of the following statements about the EU could you please tell me whether you think it is true or false.,"SD22R.2. Pour chacune des affirmations suivantes sur l'UE, pourriez-vous me dire si elle vous semble vraie ou fausse.",Lien_vers_eb_94_volume_B.xlsx
QD1,"QD1. Overall, to what extent do you think that in (OUR COUNTRY) people are well informed or not about European matters?","QD1. En général, dans quelle mesure pensez-vous qu'en (NOTRE PAYS), les gens sont bien informés ou pas bien informés sur les questions européennes ?",Lien_vers_eb_94_volume_B.xlsx
QD2,"QD2. And overall, to what extent do you think that you are well informed or not about European matters?","QD2. En général, dans quelle mesure pensez-vous être bien informé(e) ou pas sur les questions européennes ?  ",Lien_vers_eb_94_volume_B.xlsx
QD3_1,QD3.1. Could you tell to what extent you…? :- Watch television on a TV set,QD3.1. Pouvez-vous dire dans quelle mesure vous … ? :- Regardez la télévision sur un poste de télévision,Lien_vers_eb_94_volume_B.xlsx
QD3_2,QD3.2. Could you tell to what extent you…? :- Watch television via the Internet,QD3.2. Pouvez-vous dire dans quelle mesure vous … ? :- Regardez la télévision via Internet,Lien_vers_eb_94_volume_B.xlsx
QD3_3,QD3.3. Could you tell to what extent you…? :- Listen to the radio      ,QD3.3. Pouvez-vous dire dans quelle mesure vous … ? :- Écoutez la radio,Lien_vers_eb_94_volume_B.xlsx
QD3_4,QD3.4. Could you tell to what extent you…? :- Read the written press,QD3.4. Pouvez-vous dire dans quelle mesure vous … ? :- Lisez la presse écrite,Lien_vers_eb_94_volume_B.xlsx
QD3_5,QD3.5. Could you tell to what extent you…? :- Use the Internet,QD3.5. Pouvez-vous dire dans quelle mesure vous … ? :- Utilisez Internet,Lien_vers_eb_94_volume_B.xlsx
QD3_6,QD3.6. Could you tell to what extent you…? :- Use online social networks,QD3.6. Pouvez-vous dire dans quelle mesure vous … ? :- Utilisez les réseaux sociaux en ligne,Lien_vers_eb_94_volume_B.xlsx
QD3R,QD3R. Watch TV on a TV set + via the Internet,QD3R. Regarde la télévision sur un poste + via Internet,Lien_vers_eb_94_volume_B.xlsx
C4,C4. Media use index,C4. Indice d'utilisation des médias,Lien_vers_eb_94_volume_B.xlsx
QD4a,QD4a. Where do you get most of your news on European political matters? Firstly?  ,QD4a. Quelle est votre principale source d'information à propos des affaires politiques européennes ? Premièrement ?  ,Lien_vers_eb_94_volume_B.xlsx
QD4b,QD4b. And then? (MULTIPLE ANSWERS POSSIBLE) ,QD4b. Et ensuite ? (PLUSIEURS RÉPONSES POSSIBLES),Lien_vers_eb_94_volume_B.xlsx
QD4ab,QD4ab. Main sources of information (news on national political matters) TOTAL (MULTIPLE ANSWERS POSSIBLE),QD4ab. Principales sources d'information (affaires politiques nationales) TOTAL (PLUSIEURS RÉPONSES POSSIBLES),Lien_vers_eb_94_volume_B.xlsx
QD5,"QD5. When you are looking for information about the EU, its policies, its institutions, which of the following sources do you use? (MULTIPLE ANSWERS POSSIBLE) ","QD5. Quand vous désirez obtenir des informations sur l'UE, ses politiques et ses institutions, lesquelles des sources suivantes utilisez-vous ? (PLUSIEURS RÉPONSES POSSIBLES)",Lien_vers_eb_94_volume_B.xlsx
QD6_1,"QD6.1. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Television","QD6.1. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Télévision",Lien_vers_eb_94_volume_B.xlsx
QD6_2,"QD6.2. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Radio","QD6.2. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Radio",Lien_vers_eb_94_volume_B.xlsx
QD6_3,"QD6.3. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Written press","QD6.3. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Presse écrite",Lien_vers_eb_94_volume_B.xlsx
QD6_4,"QD6.4. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Websites","QD6.4. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Sites Internet",Lien_vers_eb_94_volume_B.xlsx
QD6_5,"QD6.5. Do you think that the (NATIONALITY) ... present(s) the EU too positively, objectively or too negatively? :- Online social networks","QD6.5. Et pensez-vous que la/les ... (NATIONALITÉ) parle(nt) de l'UE de façon trop positive, de façon objective ou de façon trop négative ? :- Réseaux sociaux en ligne",Lien_vers_eb_94_volume_B.xlsx
QD7_1,"QD7.1. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media:-  (NATIONALITY) media provide trustworthy information","QD7.1. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :- Les médias (NATIONALITÉ) fournissent des informations dignes de confiance",Lien_vers_eb_94_volume_B.xlsx
QD7_2,"QD7.2. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media:-  (NATIONALITY) media provide a diversity of views and opinions","QD7.2. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :- Les médias (NATIONALITÉ) fournissent une variété de points de vue et d'opinions",Lien_vers_eb_94_volume_B.xlsx
QD7_3,"QD7.3. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media:- (NATIONALITY) media provide information free from political or commercial pressure","QD7.3. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :- Les médias (NATIONALITÉ) fournissent des informations exemptes de pressions politiques ou commerciales",Lien_vers_eb_94_volume_B.xlsx
QD7_4,"QD7.4. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media:-  (NATIONALITY) public service media are free from political pressure","QD7.4. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :- Les médias (NATIONALITÉ) du service public ne subissent aucune pression politique",Lien_vers_eb_94_volume_B.xlsx
QD8_1,"QD8.1. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements.:- You often come across news or information that you believe misrepresent reality or are even false.","QD8.1. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :- Il vous arrive souvent de lire ou entendre des nouvelles ou des informations qui, selon vous, déforment la réalité ou sont même fausses",Lien_vers_eb_94_volume_B.xlsx
QD8_2,"QD8.2. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements.:- It is easy for you to identify news or information that you believe misrepresent reality or are even false.","QD8.2. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :- Il est facile pour vous d'identifier des nouvelles ou des informations qui, selon vous, déforment la réalité ou sont même fausses",Lien_vers_eb_94_volume_B.xlsx
QD8_3,"QD8.3. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements.:- The existence of news or information that misrepresent reality or is even false is a problem in (OUR COUNTRY)","QD8.3. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :- L'existence de nouvelles ou d'informations qui déforment la réalité ou sont même fausses est un problème en (NOTRE PAYS)",Lien_vers_eb_94_volume_B.xlsx
QD8_4,"QD8.4. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements.:- The existence of news or information that misrepresent reality or is even false is a problem for democracy in general","QD8.4. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-L'existence de nouvelles ou d'informations qui déforment la réalité ou sont même fausses est un problème pour la démocratie en général",Lien_vers_eb_94_volume_B.xlsx
D7,D7. Which of the following best corresponds to your own current situation?  ,D7. Laquelle des propositions suivantes correspond le mieux à votre situation actuelle ?,Lien_vers_eb_94_volume_B.xlsx
D7R,D7R. Marital status,D7R. Situation familiale,Lien_vers_eb_94_volume_B.xlsx
D8,D8. How old were you when you stopped full-time education?,D8. À quel âge avez-vous arrêté vos études à temps complet ?,Lien_vers_eb_94_volume_B.xlsx
SD3b,SD3b. What is the highest level of education you completed? ,SD3b. Quel est le niveau d'études le plus élevé que vous avez atteint ?  ,Lien_vers_eb_94_volume_B.xlsx
SD5,SD5. How old are you?,SD5. Quel est votre âge ?,Lien_vers_eb_94_volume_B.xlsx
SD5R,SD5R. How old are you?,SD5R. Quel est votre âge ?,Lien_vers_eb_94_volume_B.xlsx
D10,D10. Gender,D10. Sexe,Lien_vers_eb_94_volume_B.xlsx
D15a,D15a. What is your current occupation?,D15a. Quelle est votre profession actuelle ?,Lien_vers_eb_94_volume_B.xlsx
D15a_2,D15a.2. Socio-professional category,D15a.2. Catégorie socioprofessionnelle,Lien_vers_eb_94_volume_B.xlsx
C14,C14. Socio-professional category,C14. Catégorie socioprofessionnelle,Lien_vers_eb_94_volume_B.xlsx
D15b,D15b. Did you do any paid work in the past? What was your last occupation?,D15b. Exerciez-vous une activité professionnelle rémunérée auparavant ? Laquelle en dernier lieu ?,Lien_vers_eb_94_volume_B.xlsx
D15b_2,D15b.2. Previous socio-professional category,D15b.2. Catégorie socioprofessionnelle précédente,Lien_vers_eb_94_volume_B.xlsx
D25,D25. Would you say you live in a...?,D25. Diriez-vous que vous vivez … ?,Lien_vers_eb_94_volume_B.xlsx
D40a,"D40a. How many people aged 15 years or more live in your household, yourself included?","D40a. Combien de personnes âgées de 15 ans et plus vivent dans votre foyer, y compris vous-même ?",Lien_vers_eb_94_volume_B.xlsx
D40b,D40b. How many children less than 10 years old live in your household?   ,D40b. Combien d'enfants de moins de 10 ans vivent dans votre foyer ?,Lien_vers_eb_94_volume_B.xlsx
D40c,D40c. How many children aged 10 to 14 years old live in your household?   ,D40c. Combien d'enfants de 10 à 14 ans vivent dans votre foyer ?,Lien_vers_eb_94_volume_B.xlsx
D40,D40. Household composition,D40. Composition du ménage,Lien_vers_eb_94_volume_B.xlsx
D40R,D40R. One-person households composition,D40R. Compostion des ménages d'une personne,Lien_vers_eb_94_volume_B.xlsx
D60,"D60. During the last twelve months, would you say you had difficulties to pay your bills at the end of the month…?  ","D60. Sur ces douze derniers mois, diriez-vous que vous avez eu des difficultés à payer toutes vos factures à la fin du mois ... ?  ",Lien_vers_eb_94_volume_B.xlsx
D62_1,"D62.1. Could you tell me if…?:-You use the Internet at home, in your home","D62.1. Pouvez-vous me dire si … ?:- Vous utilisez Internet chez vous, à votre domicile",Lien_vers_eb_94_volume_B.xlsx
D62_2,D62.2. Could you tell me if…?:- You use the Internet on your place of work,D62.2. Pouvez-vous me dire si … ?:- Vous utilisez Internet sur votre lieu de travail,Lien_vers_eb_94_volume_B.xlsx
D62_3,"D62.3. Could you tell me if…?:-You use the Internet on your mobile device (laptop, smartphone, tablet, etc.)","D62.3. Pouvez-vous me dire si … ?:-Vous utilisez Internet sur votre appareil mobile (ordinateur portable, smartphone, tablette, etc.)",Lien_vers_eb_94_volume_B.xlsx
D62_4,"D62.4. Could you tell me if…?:- You use the Internet somewhere else (school, university, cyber-café, etc.)","D62.4. Pouvez-vous me dire si … ?:- Vous utilisez Internet ailleurs (école, université, cyber-cafés, etc.)",Lien_vers_eb_94_volume_B.xlsx
D62R,D62R. Use of the Internet,D62R. Utilisation Internet,Lien_vers_eb_94_volume_B.xlsx
D63,D63. Do you see yourself and your household belonging to…?  ,"D63. Vous considérez-vous, vous et votre foyer, comme appartenant à … ?  ",Lien_vers_eb_94_volume_B.xlsx
D70,"D70. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with the life you lead?  ","D70. D'une façon générale, êtes-vous très satisfait(e), plutôt satisfait(e), plutôt pas satisfait(e) ou pas du tout satisfait(e) de la vie que vous menez ?  ",Lien_vers_eb_94_volume_B.xlsx
D1,D1. In political matters people talk of 'the left' and 'the right'. How would you place your views on this scale?,"D1. À propos de politique, les gens parlent de « la gauche » et de « la droite ». Vous-même, pourriez-vous situer votre position sur cette échelle de 1 à 10, où '1' signifie « gauche » et '10' signifie « droite »? Quel numéro décrit le mieux votre position ?",Lien_vers_eb_94_volume_B.xlsx
D1_2,D1.2. Left-right political scale,D1.2. Echelle politique gauche-droite,Lien_vers_eb_94_volume_B.xlsx
D1_3,D1.3. Left-right political scale,D1.3. Echelle politique gauche-droite,Lien_vers_eb_94_volume_B.xlsx
D71_1,"D71.1. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...? :- National political matters","D71.1. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ?:-De sujets de politique nationale",Lien_vers_eb_94_volume_B.xlsx
D71_2,"D71.2. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...? :-European political matters","D71.2. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ?:- De sujets de politique européenne",Lien_vers_eb_94_volume_B.xlsx
D71_3,"D71.3. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...? :-Local political matters","D71.3. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ?:- De sujets de politique locale",Lien_vers_eb_94_volume_B.xlsx
C2,C2. Political interest index,C2. Indice d'intérêt pour la politique,Lien_vers_eb_94_volume_B.xlsx
D78,"D78. In general, does the EU conjure up for you a very positive, fairly positive, neutral, fairly negative or very negative image? ","D78. En général, l'UE évoque-t-elle pour vous une image très positive, assez positive, neutre, assez négative ou très négative ?  ",Lien_vers_eb_94_volume_B.xlsx
D73_1,"D73.1. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…? :- (OUR COUNTRY)","D73.1. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ? :-En (NOTRE PAYS)",Lien_vers_eb_94_volume_B.xlsx
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…? :- The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ? :- Dans l'Union européenne",Lien_vers_eb_94_volume_B.xlsx
D73_3,"D73.3. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…? :-The USA","D73.3. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ? :- Aux États-Unis",Lien_vers_eb_94_volume_B.xlsx
D73_4,"D73.4. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…? :-Your life personally ","D73.4. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ? :-Dans votre vie personnelle",Lien_vers_eb_94_volume_B.xlsx
SD20,"SD20. Generally speaking, do you think that the life of those in the EU who are children today will be easier, more difficult or about the same as the life of those from your own generation? ","SD20. En général, pensez-vous que la vie de ceux qui sont enfants aujourd'hui dans l'UE sera plus facile, plus difficile ou à peu près la même que pour ceux de votre génération ?",Lien_vers_eb_94_volume_B.xlsx
SD18a,"SD18a. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with the way democracy works in (OUR COUNTRY)?  ","SD18a. Dans l'ensemble, êtes-vous très satisfait(e), plutôt satisfait(e), plutôt pas satisfait(e) ou pas du tout satisfait(e) du fonctionnement de la démocratie en (NOTRE PAYS) ?  ",Lien_vers_eb_94_volume_B.xlsx
SD18b,SD18b. And how about the way democracy works in the EU?  ,SD18b. Et du fonctionnement de la démocratie dans l'UE ?  ,Lien_vers_eb_94_volume_B.xlsx
C5,C5. Media trust index,C5. Indice de confiance dans les médias ,Lien_vers_eb_94_volume_B.xlsx
D4,"D4 In the last two years, have you been involved in any dispute which has gone to court? | Base: All",,Lien_vers_fl_540_volume_B.xlsx
Q1,"Q1 From what you know, how would you rate the justice system in (THIS COUNTRY) in terms of the independence of courts and judges? Would you say it is very good, fairly good, fairly bad or very bad? | Base: All",,Lien_vers_fl_540_volume_B.xlsx
Q2a_1,Q2a_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from government and politicians | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2a_2,Q2a_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from economic or other specific interests | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2a_3,Q2a_3 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): The status and position of judges do not sufficiently guarantee their independence | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2a_1f,Q2a_1f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from government and politicians | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q2a_2f,Q2a_2f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from economic or other specific interests | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q2a_3f,Q2a_3f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): The status and position of judges do not sufficiently guarantee their independence | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q2b_1,Q2b_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): No interference or pressure from government and politicians | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2b_2,Q2b_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2b_3,Q2b_3 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):The status and position of judges sufficiently guarantee their independence | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_540_volume_B.xlsx
Q2b_1f,Q2b_1f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): No interference or pressure from government and politicians | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q2b_2f,Q2b_2f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q2b_3f,Q2b_3f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):The status and position of judges sufficiently guarantee their independence | Base: All,,Lien_vers_fl_540_volume_B.xlsx
Q3,"Q3 If you were a party to a court hearing (e.g., a dispute about a purchase you made), would you prefer to attend the hearing in person or via videoconferencing? | Base: All",,Lien_vers_fl_540_volume_B.xlsx
D1r1,D1r1 How old are you? 4 categories | Base: All,,Lien_vers_fl_540_volume_B.xlsx
D1r2,D1r2 How old are you? 6 categories | Base: All,,Lien_vers_fl_540_volume_B.xlsx
D2,D2 Which of the following describes how you think of yourself? | Base: All,,Lien_vers_fl_540_volume_B.xlsx
D3a,D3a What is your nationality? Please tell me the country(ies) that applies(y). | Base: All,,Lien_vers_fl_540_volume_B.xlsx
D5,D5 How old were you when you stopped full-time education? | Base: All,,Lien_vers_fl_540_volume_B.xlsx
D6,"D6 As far as your current occupation is concerned, would you say you are…? | Base: All",,Lien_vers_fl_540_volume_B.xlsx
D6r,"D6r As far as your current occupation is concerned, would you say you are…? | Base: All",,Lien_vers_fl_540_volume_B.xlsx
D13,D13 Would you say you live in a...? | Base: All,,Lien_vers_fl_540_volume_B.xlsx
D22,"D22 How many people aged 15 years or more live in your household, yourself included? | Base: All",,Lien_vers_fl_540_volume_B.xlsx
0001,"D4 In the last two years, have you been involved in any dispute which has gone to court? | Base: All",,Lien_vers_fl_489_volume_B.xlsx
0002,"Q1 From what you know, how would you rate the justice system in (THIS COUNTRY) in terms of the independence of courts and judges? Would you say it is very good, fairly good, fairly bad or very bad? | Base: All",,Lien_vers_fl_489_volume_B.xlsx
0003,Q2a_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from government and politicians | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_489_volume_B.xlsx
0004,Q2a_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from economic or other specific interests | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_489_volume_B.xlsx
0005,Q2a_3 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): The status and position of judges do not sufficiently guarantee their independence | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_489_volume_B.xlsx
