sheet_id,question_en,question_fr,file_name,question_clean
QE3_14,QE3.14. Please tell to what extent you agree or disagree with each of the following statements. :-You have recently taken action to reduce your own energy consumption or you plan to do so in the near future,QE3.14. Veuillez indiquer dans quelle mesure vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ? :-Vous avez récemment pris des mesures pour réduire votre propre consommation d'énergie ou vous prévoyez de le faire dans un avenir proche,Lien_vers_eb98_volume_B.xlsx,"Do you agree or disagree with each statement about taking action to reduce personal energy consumption, either currently or in the near future?"
QE4_1,"QE4.1. Thinking about the consequences of the war in Ukraine, please tell to what extent you agree or disagree with the following statements? :-The war in Ukraine has serious financial consequences for you personally","QE4.1. En pensant aux conséquences de la guerre en Ukraine, veuillez dire dans quelle mesure vous êtes d'accord ou non avec les affirmations suivantes ? :-La guerre en Ukraine a eu de graves conséquences financières pour vous personnellement",Lien_vers_eb98_volume_B.xlsx,What are your thoughts on the financial impact of the war in Ukraine on you personally? (Agree/Disagree)
QE4_2,"QE4.2. Thinking about the consequences of the war in Ukraine, please tell to what extent you agree or disagree with the following statements? :-The war in Ukraine has serious economic consequences for (OUR COUNTRY)","QE4.2. En pensant aux conséquences de la guerre en Ukraine, veuillez dire dans quelle mesure vous êtes d'accord ou non avec les affirmations suivantes ? :-La guerre en Ukraine a eu de graves conséquences économiques pour (NOTRE PAYS)",Lien_vers_eb98_volume_B.xlsx,What is your agreement or disagreement regarding the economic impacts of the war in Ukraine on our country?
QE5,"QE5. The European Union has designed a recovery plan of more than 800 billion euros, NextGenerationEU, to support the economy through grants and loans. How effective or not do you think that this measure can be to respond to the current economic challenges?","QE5. L'Union européenne a conçu un plan de relance de plus de 800 milliards d'euros, NextGenerationEU, pour soutenir l'économie par le biais de subventions et de prêts. Dans quelle mesure ce plan est-il efficace ou non selon vous pour répondre aux enjeux économiques actuels ? ",Lien_vers_eb98_volume_B.xlsx,How effective do you think the European Union's recovery plan (NextGenerationEU) is in addressing current economic challenges with grants and loans worth over 800 billion euros?
QF1,QF1. How well informed do you think that people in (OUR COUNTRY) are about European matters?,"QF1. En général, dans quelle mesure pensez-vous qu'en (NOTRE PAYS) les gens sont bien informés ou pas bien informés sur les questions européennes ? ",Lien_vers_eb98_volume_B.xlsx,Are you well-informed about European matters in our country?
QF2,"QF2. And overall, how well informed do you think you are about European matters?","QF2. En général, dans quelle mesure pensez-vous être bien informé(e) ou pas sur les questions européennes ? ",Lien_vers_eb98_volume_B.xlsx,How well informed do you feel about European matters overall?
QF3_1,QF3.1. Could you tell to what extent you…? :-Watch television on a TV set,QF3.1. Pouvez-vous dire dans quelle mesure vous … ? :-Regardez la télévision sur un poste de télévision,Lien_vers_eb98_volume_B.xlsx,Watch television on a TV set: To what extent do you?
QF3_2,QF3.2. Could you tell to what extent you…? :-Watch television via the Internet,QF3.2. Pouvez-vous dire dans quelle mesure vous … ? :-Regardez la télévision via Internet,Lien_vers_eb98_volume_B.xlsx,"Do you watch television via the Internet, and if so, how often?"
QF3_3,QF3.3. Could you tell to what extent you…? :-Listen to the radio,QF3.3. Pouvez-vous dire dans quelle mesure vous … ? :-Ecoutez la radio,Lien_vers_eb98_volume_B.xlsx,Listen to the radio: To what extent do you?
QF3_4,QF3.4. Could you tell to what extent you…? :-Listen to podcasts,QF3.4. Pouvez-vous dire dans quelle mesure vous … ? :-Ecoutez des podcasts,Lien_vers_eb98_volume_B.xlsx,"Do you listen to podcasts and, if so, how often?"
QF3_5,QF3.5. Could you tell to what extent you…? :-Read the written press,QF3.5. Pouvez-vous dire dans quelle mesure vous … ? :-Lisez la presse écrite,Lien_vers_eb98_volume_B.xlsx,"Do you read the written press and, if so, how much do you rely on it for information?"
QF3_6,QF3.6. Could you tell to what extent you…? :-Read news on the Internet,QF3.6. Pouvez-vous dire dans quelle mesure vous … ? :-Lisez les actualités sur Internet,Lien_vers_eb98_volume_B.xlsx,"Do you read news on the Internet, and if so, how frequently?"
QF3_7,QF3.7. Could you tell to what extent you…? :-Use online social networks,QF3.7. Pouvez-vous dire dans quelle mesure vous … ? :-Utilisez les réseaux sociaux en ligne,Lien_vers_eb98_volume_B.xlsx,Use online social networks - To what extent do you use them?
QF3R,QF3R. Watch TV on a TV set + via the Internet,QF3R. Regarde la télévision sur un poste + via Internet,Lien_vers_eb98_volume_B.xlsx,Do you watch TV both on a TV set and via the internet?
C4,C4. Media use index,C4. Indice d'utilisation des médias,Lien_vers_eb98_volume_B.xlsx,"What is your media use index? (e.g., TV, internet, radio, newspapers)"
QF4a,QF4a. Where do you get most of your news on European political matters? Firstly?,QF4a. Quelle est votre principale source d'information à propos des affaires politiques européennes ? Premièrement ? ,Lien_vers_eb98_volume_B.xlsx,What is your primary source for news about European political matters?
QF4b,QF4b. And then? (MULTIPLE ANSWERS POSSIBLE),QF4b. Et ensuite ? (PLUSIEURS RÉPONSES POSSIBLES),Lien_vers_eb98_volume_B.xlsx,What happens next? (Multiple answers possible)
QF4T,QF4T. Where do you get most of your news on European political matters? Firstly? And then?(MULTIPLE ANSWERS POSSIBLE),QF4T. Quelle est votre principale source d'information à propos des affaires politiques européennes ? Premièrement ? Et ensuite ? (PLUSIEURS RÉPONSES POSSIBLES),Lien_vers_eb98_volume_B.xlsx,"What is your primary source for news about European politics, and what other sources do you use? (Multiple answers possible)"
QF5,"QF5. When you are looking for information about the EU, its policies, its institutions, which of the following sources do you use? (MULTIPLE ANSWERS POSSIBLE)","QF5. Quand vous désirez obtenir des informations sur l'Union européenne, ses politiques et ses institutions, lesquelles des sources suivantes utilisez-vous ? (PLUSIEURS RÉPONSES POSSIBLES)",Lien_vers_eb98_volume_B.xlsx,"Which EU information sources do you use when seeking information about the EU, its policies, and its institutions? (Multiple answers possible)"
QF6_1,"QF6.1. Regardless of whether you participate in online social networks or not (social networking websites, blogs, video hosting websites), please tell whether you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements:- Online social networks are a modern way to keep abreast of political affairs","QF6.1. Que vous participiez ou non aux réseaux sociaux en ligne (sites de réseaux sociaux, sites de partage de vidéos et blogs), pouvez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des affirmations suivantes ? :-Les réseaux sociaux en ligne sont un moyen moderne de rester au courant des affaires politiques",Lien_vers_eb98_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree with the statement that online social networks are a modern way to keep informed about politics? (Regardless of your participation in online social networks)"
QF6_2,"QF6.2. Regardless of whether you participate in online social networks or not (social networking websites, blogs, video hosting websites), please tell whether you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements:- Information on political affairs from online social networks cannot be trusted","QF6.2. Que vous participiez ou non aux réseaux sociaux en ligne (sites de réseaux sociaux, sites de partage de vidéos et blogs), pouvez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des affirmations suivantes ? :-L'information à propos des affaires politiques provenant des réseaux sociaux en ligne n'est pas fiable",Lien_vers_eb98_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that information on political affairs from online social networks cannot be trusted? (Regardless of your participation in online social networks)"
QF6_3,"QF6.3. Regardless of whether you participate in online social networks or not (social networking websites, blogs, video hosting websites), please tell whether you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements:- Online social networks can get people interested in political affairs","QF6.3. Que vous participiez ou non aux réseaux sociaux en ligne (sites de réseaux sociaux, sites de partage de vidéos et blogs), pouvez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des affirmations suivantes ? :-Les réseaux sociaux en ligne sont un bon moyen de maintenir l'intérêt des gens pour les affaires politiques",Lien_vers_eb98_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that online social networks can stimulate interest in politics? (Regardless of personal participation)"
QF6_4,"QF6.4. Regardless of whether you participate in online social networks or not (social networking websites, blogs, video hosting websites), please tell whether you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements:- Online social networks are a good way to have your say on political issues","QF6.4. Que vous participiez ou non aux réseaux sociaux en ligne (sites de réseaux sociaux, sites de partage de vidéos et blogs), pouvez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des affirmations suivantes ? :-Les réseaux sociaux en ligne sont un bon moyen de dire ce qu'on pense des questions politiques",Lien_vers_eb98_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that online social networks are a good way to express opinions on political issues? (Regardless of personal participation)"
QF6R_1,"QF6R.1. Regardless of whether you participate in online social networks or not (social networking websites, blogs, video hosting websites), please tell whether you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements:- Online social networks are a modern way to keep abreast of political affairs","QF6R.1. Que vous participiez ou non aux réseaux sociaux en ligne (sites de réseaux sociaux, sites de partage de vidéos et blogs), pouvez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des affirmations suivantes ? :-Les réseaux sociaux en ligne sont un moyen moderne de rester au courant des affaires politiques",Lien_vers_eb98_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree with the statement that online social networks are a modern way to keep informed about politics? (Regardless of your participation in online social networks)"
QF6R_2,"QF6R.2. Regardless of whether you participate in online social networks or not (social networking websites, blogs, video hosting websites), please tell whether you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements:- Information on political affairs from online social networks cannot be trusted","QF6R.2. Que vous participiez ou non aux réseaux sociaux en ligne (sites de réseaux sociaux, sites de partage de vidéos et blogs), pouvez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des affirmations suivantes ? :-L'information à propos des affaires politiques provenant des réseaux sociaux en ligne n'est pas fiable",Lien_vers_eb98_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that information on political affairs from online social networks cannot be trusted? (Regardless of your participation in online social networks)"
QF6R_3,"QF6R.3. Regardless of whether you participate in online social networks or not (social networking websites, blogs, video hosting websites), please tell whether you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements:- Online social networks can get people interested in political affairs","QF6R.3. Que vous participiez ou non aux réseaux sociaux en ligne (sites de réseaux sociaux, sites de partage de vidéos et blogs), pouvez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des affirmations suivantes ? :-Les réseaux sociaux en ligne sont un bon moyen de maintenir l'intérêt des gens pour les affaires politiques",Lien_vers_eb98_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that online social networks can stimulate interest in politics? (Regardless of personal participation)"
QF6R_4,"QF6R.4. Regardless of whether you participate in online social networks or not (social networking websites, blogs, video hosting websites), please tell whether you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements:- Online social networks are a good way to have your say on political issues","QF6R.4. Que vous participiez ou non aux réseaux sociaux en ligne (sites de réseaux sociaux, sites de partage de vidéos et blogs), pouvez-vous dire si vous êtes tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des affirmations suivantes ? :-Les réseaux sociaux en ligne sont un bon moyen de dire ce qu'on pense des questions politiques",Lien_vers_eb98_volume_B.xlsx,"Do you totally agree, tend to agree, tend to disagree, or totally disagree that online social networks are a good way to express opinions on political issues? (Regardless of personal participation)"
QF7_1,"QF7.1. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media :-(NATIONALITY) media provide trustworthy information","QF7.1. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :-Les médias (NATIONALITÉ) fournissent des informations dignes de confiance",Lien_vers_eb98_volume_B.xlsx,To what extent does the nationality media provide trustworthy information?
QF7_2,"QF7.2. For each of the following statements, please tell to what extent it corresponds or not to the situation of the (NATIONALITY) media :-(NATIONALITY) media provide information free from political or commercial pressure","QF7.2. Pour chacune des propositions suivantes, veuillez indiquer dans quelle mesure elle correspond ou non à la situation des médias (NATIONALITÉ) :-Les médias (NATIONALITÉ) fournissent des informations exemptes de pressions politiques ou commerciales",Lien_vers_eb98_volume_B.xlsx,To what extent does the nationality media provide information free from political or commercial pressure?
QF8_1,"QF8.1. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements. :-You often come across news or information that you believe misrepresent reality or are even false","QF8.1. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-Il vous arrive souvent de lire ou entendre des nouvelles ou des informations qui, selon vous, déforment la réalité ou sont même fausses",Lien_vers_eb98_volume_B.xlsx,"Agree, somewhat agree, somewhat disagree, or completely disagree with each statement regarding news or information that may distort reality or be false."
QF8_2,"QF8.2. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements. :-It is easy for you to identify news or information that you believe misrepresent reality or are even false","QF8.2. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-Il est facile pour vous d'identifier des nouvelles ou des informations qui, selon vous, déforment la réalité ou sont même fausses",Lien_vers_eb98_volume_B.xlsx,"Agree, somewhat agree, somewhat disagree, or completely disagree with each statement about identifying news or information that may distort reality or be false."
QF8_3,"QF8.3. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements. :-The existence of news or information that misrepresent reality or is even false is a problem in (OUR COUNTRY)","QF8.3. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-L'existence de nouvelles ou d'informations qui déforment la réalité ou sont même fausses est un problème en (NOTRE PAYS)",Lien_vers_eb98_volume_B.xlsx,"In your country, do you agree or disagree with each statement about the presence of news or information that distorts reality or is false?
(Totally Agree, Tend to Agree, Tend to Disagree, Totally Disagree)"
QF8_4,"QF8.4. Do you totally agree, tend to agree, tend to disagree or totally disagree with each of the following statements. :-The existence of news or information that misrepresent reality or is even false is a problem for democracy in general","QF8.4. Êtes-vous tout à fait d'accord, plutôt d'accord, plutôt pas d'accord ou pas du tout d'accord avec chacune des propositions suivantes ? :-L'existence de nouvelles ou d'informations qui déforment la réalité ou sont même fausses est un problème pour la démocratie en général",Lien_vers_eb98_volume_B.xlsx,"Agree or disagree with each statement about the impact of misleading news on democracy:
1. The existence of news or information that misrepresents reality or is false is a problem for democracy in general."
D1,"D1. In political matters people talk of ""the left"" and ""the right"". How would you place your views on this scale?","D1. A propos de politique, les gens parlent de « la gauche » et de « la droite ». Quel numéro décrit le mieux votre position ?",Lien_vers_eb98_volume_B.xlsx,Where do you place your political views on the left-right spectrum?
D1_2,D1.2. Left-right political scale,D1.2. Echelle politique gauche-droite,Lien_vers_eb98_volume_B.xlsx,What is your position on the left-right political spectrum?
D1_3,D1.3. Left-right political scale,D1.3. Echelle politique gauche-droite,Lien_vers_eb98_volume_B.xlsx,What is your position on the left-right political spectrum?
D7,D7. Which of the following best corresponds to your own current situation? ,D7. Laquelle des propositions suivantes correspond le mieux à votre situation actuelle ?,Lien_vers_eb98_volume_B.xlsx,What is your current situation in relation to the following options?
D7R,D7R. Marital status,D7R. Situation familiale,Lien_vers_eb98_volume_B.xlsx,What is your current marital status?
D8,D8. How old were you when you stopped full-time education?,D8. À quel âge avez-vous arrêté vos études à temps complet ?,Lien_vers_eb98_volume_B.xlsx,What was your age when you completed full-time education?
D8c,D8c. What is the highest level of education you completed?,D8c. Quel est le niveau d’études le plus élevé que vous avez atteint ?,Lien_vers_eb98_volume_B.xlsx,What is your highest level of education achieved?
D10,D10. Gender,D10. Sexe,Lien_vers_eb98_volume_B.xlsx,What is your gender?
D15a,D15a. What is your current occupation?,D15a. Quelle est votre profession actuelle ?,Lien_vers_eb98_volume_B.xlsx,What is your current job?
D15a_2,D15a.2. Socio-professional category,D15a.2. Catégorie socioprofessionnelle,Lien_vers_eb98_volume_B.xlsx,What is your socio-professional category?
C14,C14. Socio-professional category,C14. Catégorie socioprofessionnelle,Lien_vers_eb98_volume_B.xlsx,What is your socio-professional category?
D15b,D15b. Did you do any paid work in the past? What was your last occupation?,D15b. Exerciez-vous une activité professionnelle rémunérée auparavant ? Laquelle en dernier lieu ?,Lien_vers_eb98_volume_B.xlsx,"Have you ever done paid work before? If yes, what was your most recent job title?"
D15b_2,D15b.2. Previous socio-professional category,D15b.2. Catégorie socioprofessionnelle précédente,Lien_vers_eb98_volume_B.xlsx,What was your previous occupation or profession?
D25,D25. Would you say you live in a...?,D25. Diriez-vous que vous vivez … ?,Lien_vers_eb98_volume_B.xlsx,Do you consider yourself living in...? (This question is asking about your residence)
D40a,"D40a. How many people aged 15 years or more live in your household, yourself included? ","D40a. Combien de personnes âgées de 15 ans et plus vivent dans votre foyer, y compris vous-même ?",Lien_vers_eb98_volume_B.xlsx,"How many people aged 15 and over, including you, reside in your household?"
D40b,D40b. How many children less than 10 years old live in your household? ,D40b. Combien d'enfants de moins de 10 ans vivent dans votre foyer ?  ,Lien_vers_eb98_volume_B.xlsx,How many children under 10 live in your household?
D40c,D40c. How many children aged 10 to 14 years old live in your household? ,D40c. Combien d'enfants de 10 à 14 ans vivent dans votre foyer ?  ,Lien_vers_eb98_volume_B.xlsx,How many children aged 10 to 14 reside in your household?
D40,D40. Household composition,D40. Composition du ménage,Lien_vers_eb98_volume_B.xlsx,What is the composition of your household?
D40R,D40R. One-person households composition,D40R. Compostion des ménages d'une personne,Lien_vers_eb98_volume_B.xlsx,What is the composition of one-person households?
D60,"D60. During the last twelve months, would you say you had difficulties to pay your bills at the end of the month…?","D60. Sur ces douze derniers mois, diriez-vous que vous avez eu des difficultés à payer toutes vos factures à la fin du mois ... ?",Lien_vers_eb98_volume_B.xlsx,Have you faced difficulties paying your bills at the end of the month during the past 12 months?
D62_1,"D62.1. Could you tell if …? :-You use the Internet at home, in your home","D62.1. Pouvez-vous dire si… ?  :-Vous utilisez Internet chez vous, à votre domicile",Lien_vers_eb98_volume_B.xlsx,Do you use the internet at home?
D62_2,D62.2. Could you tell if …? :-You use the Internet on your place of work,D62.2. Pouvez-vous dire si… ?  :-Vous utilisez Internet sur votre lieu de travail,Lien_vers_eb98_volume_B.xlsx,Do you use the internet at your workplace?
D62_3,"D62.3. Could you tell if …? :-You use the Internet on your mobile device (laptop, smartphone, tablet, etc.)","D62.3. Pouvez-vous dire si… ?  :-Vous utilisez Internet sur votre appareil mobile (ordinateur portable, smartphone, tablette, etc.)",Lien_vers_eb98_volume_B.xlsx,"Do you use the Internet on your mobile device (laptop, smartphone, tablet, etc.)?"
D62_4,"D62.4. Could you tell if …? :-You use the Internet somewhere else (school, university, cyber-café, etc.)","D62.4. Pouvez-vous dire si… ?  :-Vous utilisez Internet ailleurs (école, université, cyber-cafés, etc.)",Lien_vers_eb98_volume_B.xlsx,"Do you use the Internet elsewhere (e.g., school, university, cyber-cafe, etc.)?"
D62R,D62R. Use of the Internet,D62R. Utilisation Internet,Lien_vers_eb98_volume_B.xlsx,Do you use the internet?
D63,D63. Do you see yourself and your household belonging to …?,"D63. Vous considérez-vous, vous et votre foyer, comme appartenant à … ?",Lien_vers_eb98_volume_B.xlsx,Which category do you and your household belong to?
C2,C2. Political interest index,C2. Indice d'intérêt pour la politique,Lien_vers_eb98_volume_B.xlsx,What is your level of political interest?
Q1_1,Q1_1 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Corruption | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Is corruption a problem for your company when doing business in YOUR COUNTRY?
Q1_2,Q1_2 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Patronage and nepotism | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Is patronage and nepotism a problem for your company when doing business in YOUR COUNTRY?
Q1_3,Q1_3 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Complexity of administrative procedures | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Is the complexity of administrative procedures a problem for your company when doing business in YOUR COUNTRY?
Q1_4,Q1_4 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Fast-changing legislation and policies | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Is fast-changing legislation and policies a problem for your company when doing business in YOUR COUNTRY?
Q1_5,Q1_5 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Inadequate infrastructure in (YOUR COUNTRY) | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Is inadequate infrastructure in YOUR COUNTRY a problem for your company when doing business there?
Q1_6,Q1_6 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Lack of means or procedures to recover debt from others | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Is the lack of means or procedures to recover debt from others a problem for your company when doing business in YOUR COUNTRY?
Q1_7,Q1_7 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Restrictive labour regulations | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Is the issue of restrictive labor regulations problematic for your company while operating in YOUR COUNTRY?
Q1_8,Q1_8 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Tax rates | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Is the tax rate a problem for your company when doing business in YOUR COUNTRY?
Q1_9,"Q1_9 Do you consider the following to be a problem or not for your company when doing business in (YOUR COUNTRY)? Access to financing, including credits | Base: All",,Lien_vers_fl_524_volume_B.xlsx,"Is access to financing, including credits, a problem for your company when doing business in YOUR COUNTRY?"
Q2r1,"Q2r1 A gift from someone in return for a favour may be evidence of his esteem and kindness, but may also qualify as a bribe. If a public official receives money, a gift or a service from someone, what would be the minimum value at which you would consider this to be a bribe? | Base: All",,Lien_vers_fl_524_volume_B.xlsx,"What is the minimum value you'd consider a bribe for a public official receiving money, a gift, or a service? (All respondents)"
Q2r2,"Q2r2 A gift from someone in return for a favour may be evidence of his esteem and kindness, but may also qualify as a bribe. If a public official receives money, a gift or a service from someone, what would be the minimum value at which you would consider this to be a bribe? | Base: All",,Lien_vers_fl_524_volume_B.xlsx,"What is the minimum value you'd consider a bribe for a public official receiving money, a gift, or a service?"
Q3,Q3 How widespread do you think the problem of corruption is in (YOUR COUNTRY)? | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common do you believe corruption is in YOUR COUNTRY?
Q4_1,Q4_1 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Abuse of negotiated procedures | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common do you believe abuse of negotiated procedures is in public procurement procedures in YOUR COUNTRY?
Q4_2,Q4_2 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Abuse of emergency grounds to justify use of noncompetitive or fast-track procedure | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common is the abuse of emergency grounds for justifying noncompetitive or fast-track procedures in public procurement in YOUR COUNTRY?
Q4_3,Q4_3 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Involvement of bidders in the design of specifications | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common is it for bidders to be involved in the design of specifications in public procurement procedures in YOUR COUNTRY?
Q4_4,Q4_4 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Conflict of interests in the evaluation of bids | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common are conflict-of-interest issues in public procurement procedures in YOUR COUNTRY?
Q4_5,Q4_5 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Tailor-made specifications for particular companies | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common are tailor-made specifications for particular companies in public procurement procedures in YOUR COUNTRY?
Q4_6,Q4_6 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Collusive bidding | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common do you believe collusive bidding is in public procurement procedures in YOUR COUNTRY?
Q4_7,Q4_7 And how widespread do you think the following practices are in public procurement procedures in (YOUR COUNTRY)? Amendments of the contract terms after conclusion of the contract | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common are amendments of contract terms after contract conclusion in public procurement procedures in YOUR COUNTRY?
Q5_1,Q5_1 And how widespread do you think the following practices are in (YOUR COUNTRY)? Corruption in public procurement managed by  national authorities | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common is corruption in public procurement managed by national authorities in YOUR COUNTRY?
Q5_2,Q5_2 And how widespread do you think the following practices are in (YOUR COUNTRY)? Corruption in public procurement managed by regional or local authorities | Base: All,,Lien_vers_fl_524_volume_B.xlsx,How common is corruption in public procurement managed by regional or local authorities in YOUR COUNTRY?
Q6,Q6 Which of the following practices do you consider to be the most widespread in (YOUR COUNTRY)? (MAX. 3 ANSWERS POSSIBLE) | Base: All,,Lien_vers_fl_524_volume_B.xlsx,What is the most common practice in YOUR COUNTRY among these options? (Max. 3 answers possible)
Q6R,Q6R Which of the following practices do you consider to be the most widespread in (YOUR COUNTRY)? (MAX. 3 ANSWERS POSSIBLE) | Base: All,,Lien_vers_fl_524_volume_B.xlsx,What is the most common practice in YOUR COUNTRY among these options? (Max. 3 answers possible)
Q7_1,Q7_1 Do you agree or disagree with the following statements? Too close links between business and politics in (YOUR COUNTRY) lead to corruption | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Agree or disagree: Are too close links between business and politics in YOUR COUNTRY a cause of corruption?
Q7_2,Q7_2 Do you agree or disagree with the following statements? Bribery and the use of connections is often the easiest way to obtain certain public services in (YOUR COUNTRY) | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Agree or disagree: Is bribery and using connections often the easiest way to obtain certain public services in YOUR COUNTRY?
Q7_3,Q7_3 Do you agree or disagree with the following statements? There is sufficient transparency and supervision of the funding of political parties in (YOUR COUNTRY) | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Agree or disagree: Is there sufficient transparency and supervision of political party funding in YOUR COUNTRY?
Q7_4,Q7_4 Do you agree or disagree with the following statements? In (YOUR COUNTRY) the only way to succeed in business is to have political connections | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Agree or disagree: Is it necessary to have political connections to succeed in business in YOUR COUNTRY?
Q7_5,Q7_5 Do you agree or disagree with the following statements? In (YOUR COUNTRY) favouritism and corruption hamper business competition | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Agree or disagree: Does favoritism and corruption in YOUR COUNTRY hinder business competition?
Q7_6,Q7_6 Do you agree or disagree with the following statements? In (YOUR COUNTRY) measures against corruption are applied impartially and without ulterior motives | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Agree or disagree: Are measures against corruption in your country applied impartially and without ulterior motives?
Q7_7,Q7_7 Do you agree or disagree with the following statements? People and businesses caught for petty corruption are appropriately punished in (YOUR COUNTRY) | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Agree or disagree: Are people and businesses caught for petty corruption appropriately punished in your country?
Q7_8,Q7_8 Do you agree or disagree with the following statements? People and businesses caught for bribing a senior official are appropriately punished in (YOUR COUNTRY) | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Are people and businesses in your country appropriately punished for bribing a senior official?
Q8_1,Q8_1 How likely do you think it is that the following would happen to people or businesses engaging in corrupt practices in (YOUR COUNTRY)? They would be caught by or reported to the police or prosecutors | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Will people or businesses engaging in corrupt practices in YOUR COUNTRY be caught by or reported to the police or prosecutors?
Q8_2,Q8_2 How likely do you think it is that the following would happen to people or businesses engaging in corrupt practices in (YOUR COUNTRY)? They would face charges and go to court | Base: All,,Lien_vers_fl_524_volume_B.xlsx,Will people or businesses engaging in corrupt practices in YOUR COUNTRY face charges and go to court?
